format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 192
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Solar Striker - "Canyon Slide""
BA  102   CR         3   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  102   CR         3   TR  9   CH 10   NT  D--         23/96   voff=99
BA  102   CR     3+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  102   CR     3+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  102   CR     3+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  102   CR     3+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  102   CR     3+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99

BA  103   CR         0   TR  1   CH  1   NT  E         2+95/96   voff=99
BA  103   CR         0   TR  2   CH  2   NT  E         2+95/96   voff=99
BA  103   CR         0   TR  2   CH  2   NT  B-        2+95/96   voff=99
BA  103   CR         0   TR  2   CH  2   NT  B         2+95/96   voff=99
BA  103   CR         0   TR  3   CH  3   NT  E         2+95/96   voff=99
BA  103   CR         0   TR  3   CH  3   NT  B-        2+95/96   voff=99
BA  103   CR         0   TR  6   CH  7   NT  E-          95/96   voff=99
BA  103   CR         0   TR  6   CH  7   NT  B--         95/96   voff=99
BA  103   CR         0   TR  7   CH  8   NT  E--         95/96   voff=99
BA  103   CR         0   TR  7   CH  8   NT  B--         95/96   voff=99
BA  103   CR         0   TR  8   CH  9   NT  E-          95/96   voff=99
BA  103   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA  103   CR         0   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR         0   TR  9   CH 10   NT  Bb--        23/96   voff=99
BA  103   CR       1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR       1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA  103   CR       1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR       1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR       3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR         1   TR  9   CH 10   NT  B--         23/96   voff=99
BA  103   CR         1   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR         1   TR  9   CH 10   NT  D--         23/96   voff=99
BA  103   CR     1+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     1+1/2   TR  6   CH  7   NT  E-          47/96   voff=99
BA  103   CR     1+1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA  103   CR     1+1/2   TR  7   CH  8   NT  E--         47/96   voff=99
BA  103   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  103   CR     1+1/2   TR  8   CH  9   NT  E-          47/96   voff=99
BA  103   CR     1+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  103   CR     1+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     1+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR     1+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR         2   TR  6   CH  7   NT  E-          47/96   voff=99
BA  103   CR         2   TR  6   CH  7   NT  B--         47/96   voff=99
BA  103   CR         2   TR  7   CH  8   NT  E--         47/96   voff=99
BA  103   CR         2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  103   CR         2   TR  8   CH  9   NT  E-          47/96   voff=99
BA  103   CR         2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR         2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     2+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     2+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     2+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR     2+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     2+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR         3   TR  1   CH  1   NT  E           47/96   voff=99
BA  103   CR         3   TR  2   CH  2   NT  E           47/96   voff=99
BA  103   CR         3   TR  2   CH  2   NT  B-          47/96   voff=99
BA  103   CR         3   TR  2   CH  2   NT  B           47/96   voff=99
BA  103   CR         3   TR  3   CH  3   NT  E           47/96   voff=99
BA  103   CR         3   TR  3   CH  3   NT  B-          47/96   voff=99
BA  103   CR         3   TR  9   CH 10   NT  D--         23/96   voff=99
BA  103   CR         3   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     3+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     3+1/2   TR  1   CH  1   NT  F#          47/96   voff=99
BA  103   CR     3+1/2   TR  2   CH  2   NT  C#'         47/96   voff=99
BA  103   CR     3+1/2   TR  2   CH  2   NT  C#          47/96   voff=99
BA  103   CR     3+1/2   TR  2   CH  2   NT  F#          47/96   voff=99
BA  103   CR     3+1/2   TR  3   CH  3   NT  C#          47/96   voff=99
BA  103   CR     3+1/2   TR  3   CH  3   NT  F#          47/96   voff=99
BA  103   CR     3+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     3+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  103   CR     3+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  103   CR     3+3/4   TR  9   CH 10   NT  D--         23/96   voff=99

BA  104   CR         0   TR  1   CH  1   NT  G         1+95/96   voff=99
BA  104   CR         0   TR  2   CH  2   NT  D'        1+95/96   voff=99
BA  104   CR         0   TR  2   CH  2   NT  D         1+95/96   voff=99
BA  104   CR         0   TR  2   CH  2   NT  G         1+95/96   voff=99
BA  104   CR         0   TR  3   CH  3   NT  D         1+95/96   voff=99
BA  104   CR         0   TR  3   CH  3   NT  G         1+95/96   voff=99
BA  104   CR         0   TR  6   CH  7   NT  D-          95/96   voff=99
BA  104   CR         0   TR  6   CH  7   NT  G-          95/96   voff=99
BA  104   CR         0   TR  7   CH  8   NT  G--         95/96   voff=99
BA  104   CR         0   TR  7   CH  8   NT  D-          95/96   voff=99
BA  104   CR         0   TR  8   CH  9   NT  G-          95/96   voff=99
BA  104   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR         0   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR         0   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR       1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR       1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR       1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR       1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR       3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR       3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR         1   TR  6   CH  7   NT  C#-         11/96   voff=99
BA  104   CR         1   TR  6   CH  7   NT  G#--        11/96   voff=99
BA  104   CR         1   TR  7   CH  8   NT  C#--        11/96   voff=99
BA  104   CR         1   TR  7   CH  8   NT  G#--        11/96   voff=99
BA  104   CR         1   TR  8   CH  9   NT  C#-         11/96   voff=99
BA  104   CR         1   TR  9   CH 10   NT  A--         23/96   voff=99
BA  104   CR         1   TR  9   CH 10   NT  D--         23/96   voff=99
BA  104   CR         1   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     1+1/8   TR  6   CH  7   NT  D-          11/96   voff=99
BA  104   CR     1+1/8   TR  6   CH  7   NT  A--         11/96   voff=99
BA  104   CR     1+1/8   TR  7   CH  8   NT  D--         11/96   voff=99
BA  104   CR     1+1/8   TR  7   CH  8   NT  A--         11/96   voff=99
BA  104   CR     1+1/8   TR  8   CH  9   NT  D-          11/96   voff=99
BA  104   CR     1+1/4   TR  6   CH  7   NT  Eb-         11/96   voff=99
BA  104   CR     1+1/4   TR  6   CH  7   NT  Bb--        11/96   voff=99
BA  104   CR     1+1/4   TR  7   CH  8   NT  Eb--        11/96   voff=99
BA  104   CR     1+1/4   TR  7   CH  8   NT  Bb--        11/96   voff=99
BA  104   CR     1+1/4   TR  8   CH  9   NT  Eb-         11/96   voff=99
BA  104   CR     1+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     1+3/8   TR  6   CH  7   NT  E-          11/96   voff=99
BA  104   CR     1+3/8   TR  6   CH  7   NT  B--         11/96   voff=99
BA  104   CR     1+3/8   TR  7   CH  8   NT  E--         11/96   voff=99
BA  104   CR     1+3/8   TR  7   CH  8   NT  B--         11/96   voff=99
BA  104   CR     1+3/8   TR  8   CH  9   NT  E-          11/96   voff=99
BA  104   CR     1+1/2   TR  6   CH  7   NT  C-          11/96   voff=99
BA  104   CR     1+1/2   TR  6   CH  7   NT  F-          11/96   voff=99
BA  104   CR     1+1/2   TR  7   CH  8   NT  F--         11/96   voff=99
BA  104   CR     1+1/2   TR  7   CH  8   NT  C-          11/96   voff=99
BA  104   CR     1+1/2   TR  8   CH  9   NT  F-          11/96   voff=99
BA  104   CR     1+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA  104   CR     1+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     1+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     1+5/8   TR  6   CH  7   NT  C#-         11/96   voff=99
BA  104   CR     1+5/8   TR  6   CH  7   NT  F#-         11/96   voff=99
BA  104   CR     1+5/8   TR  7   CH  8   NT  F#--        11/96   voff=99
BA  104   CR     1+5/8   TR  7   CH  8   NT  C#-         11/96   voff=99
BA  104   CR     1+5/8   TR  8   CH  9   NT  F#-         11/96   voff=99
BA  104   CR     1+3/4   TR  6   CH  7   NT  D-          11/96   voff=99
BA  104   CR     1+3/4   TR  6   CH  7   NT  G-          11/96   voff=99
BA  104   CR     1+3/4   TR  7   CH  8   NT  G--         11/96   voff=99
BA  104   CR     1+3/4   TR  7   CH  8   NT  D-          11/96   voff=99
BA  104   CR     1+3/4   TR  8   CH  9   NT  G-          11/96   voff=99
BA  104   CR     1+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     1+7/8   TR  6   CH  7   NT  Eb-         11/96   voff=99
BA  104   CR     1+7/8   TR  6   CH  7   NT  G#-         11/96   voff=99
BA  104   CR     1+7/8   TR  7   CH  8   NT  G#--        11/96   voff=99
BA  104   CR     1+7/8   TR  7   CH  8   NT  Eb-         11/96   voff=99
BA  104   CR     1+7/8   TR  8   CH  9   NT  G#-         11/96   voff=99
BA  104   CR         2   TR  1   CH  1   NT  A         1+95/96   voff=99
BA  104   CR         2   TR  2   CH  2   NT  A         1+95/96   voff=99
BA  104   CR         2   TR  2   CH  2   NT  E         1+95/96   voff=99
BA  104   CR         2   TR  2   CH  2   NT  E'        1+95/96   voff=99
BA  104   CR         2   TR  3   CH  3   NT  A         1+95/96   voff=99
BA  104   CR         2   TR  3   CH  3   NT  E         1+95/96   voff=99
BA  104   CR         2   TR  6   CH  7   NT  A-          95/96   voff=99
BA  104   CR         2   TR  6   CH  7   NT  E-          95/96   voff=99
BA  104   CR         2   TR  7   CH  8   NT  A--         95/96   voff=99
BA  104   CR         2   TR  7   CH  8   NT  E-          95/96   voff=99
BA  104   CR         2   TR  8   CH  9   NT  A-          95/96   voff=99
BA  104   CR         2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR         2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR         2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     2+1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR     2+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     2+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR     2+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     2+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     2+3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  104   CR     2+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     2+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR         3   TR  6   CH  7   NT  Bb--        11/96   voff=99
BA  104   CR         3   TR  6   CH  7   NT  Eb-         11/96   voff=99
BA  104   CR         3   TR  7   CH  8   NT  Eb--        11/96   voff=99
BA  104   CR         3   TR  7   CH  8   NT  Bb--        11/96   voff=99
BA  104   CR         3   TR  8   CH  9   NT  Eb-         11/96   voff=99
BA  104   CR         3   TR  9   CH 10   NT  A--         23/96   voff=99
BA  104   CR         3   TR  9   CH 10   NT  D--         23/96   voff=99
BA  104   CR         3   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     3+1/8   TR  6   CH  7   NT  B--         11/96   voff=99
BA  104   CR     3+1/8   TR  6   CH  7   NT  E-          11/96   voff=99
BA  104   CR     3+1/8   TR  7   CH  8   NT  E--         11/96   voff=99
BA  104   CR     3+1/8   TR  7   CH  8   NT  B--         11/96   voff=99
BA  104   CR     3+1/8   TR  8   CH  9   NT  E-          11/96   voff=99
BA  104   CR     3+1/4   TR  6   CH  7   NT  C-          11/96   voff=99
BA  104   CR     3+1/4   TR  6   CH  7   NT  F-          11/96   voff=99
BA  104   CR     3+1/4   TR  7   CH  8   NT  F--         11/96   voff=99
BA  104   CR     3+1/4   TR  7   CH  8   NT  C-          11/96   voff=99
BA  104   CR     3+1/4   TR  8   CH  9   NT  F-          11/96   voff=99
BA  104   CR     3+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     3+3/8   TR  6   CH  7   NT  C#-         11/96   voff=99
BA  104   CR     3+3/8   TR  6   CH  7   NT  F#-         11/96   voff=99
BA  104   CR     3+3/8   TR  7   CH  8   NT  F#--        11/96   voff=99
BA  104   CR     3+3/8   TR  7   CH  8   NT  C#-         11/96   voff=99
BA  104   CR     3+3/8   TR  8   CH  9   NT  F#-         11/96   voff=99
BA  104   CR     3+1/2   TR  6   CH  7   NT  G-          11/96   voff=99
BA  104   CR     3+1/2   TR  6   CH  7   NT  D-          11/96   voff=99
BA  104   CR     3+1/2   TR  7   CH  8   NT  G--         11/96   voff=99
BA  104   CR     3+1/2   TR  7   CH  8   NT  D-          11/96   voff=99
BA  104   CR     3+1/2   TR  8   CH  9   NT  G-          11/96   voff=99
BA  104   CR     3+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA  104   CR     3+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     3+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     3+5/8   TR  6   CH  7   NT  G#-         11/96   voff=99
BA  104   CR     3+5/8   TR  6   CH  7   NT  Eb-         11/96   voff=99
BA  104   CR     3+5/8   TR  7   CH  8   NT  G#--        11/96   voff=99
BA  104   CR     3+5/8   TR  7   CH  8   NT  Eb-         11/96   voff=99
BA  104   CR     3+5/8   TR  8   CH  9   NT  G#-         11/96   voff=99
BA  104   CR     3+3/4   TR  6   CH  7   NT  A-          11/96   voff=99
BA  104   CR     3+3/4   TR  6   CH  7   NT  E-          11/96   voff=99
BA  104   CR     3+3/4   TR  7   CH  8   NT  A--         11/96   voff=99
BA  104   CR     3+3/4   TR  7   CH  8   NT  E-          11/96   voff=99
BA  104   CR     3+3/4   TR  8   CH  9   NT  A-          11/96   voff=99
BA  104   CR     3+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  104   CR     3+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  104   CR     3+7/8   TR  6   CH  7   NT  Bb-         11/96   voff=99
BA  104   CR     3+7/8   TR  6   CH  7   NT  F-          11/96   voff=99
BA  104   CR     3+7/8   TR  7   CH  8   NT  Bb--        11/96   voff=99
BA  104   CR     3+7/8   TR  7   CH  8   NT  F-          11/96   voff=99
BA  104   CR     3+7/8   TR  8   CH  9   NT  Bb-         11/96   voff=99

BA  105   CR         0   TR  1   CH  1   NT  B         3+95/96   voff=99
BA  105   CR         0   TR  2   CH  2   NT  F#'       3+95/96   voff=99
BA  105   CR         0   TR  2   CH  2   NT  F#        3+95/96   voff=99
BA  105   CR         0   TR  2   CH  2   NT  B         3+95/96   voff=99
BA  105   CR         0   TR  3   CH  3   NT  F#        3+95/96   voff=99
BA  105   CR         0   TR  3   CH  3   NT  B         3+95/96   voff=99
BA  105   CR         0   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR         0   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR         0   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR         0   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR         0   TR  9   CH 10   NT  A--         23/96   voff=99
BA  105   CR         0   TR  9   CH 10   NT  Bb--        23/96   voff=99
BA  105   CR         0   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  105   CR       1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR       1/2   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR       1/2   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR       1/2   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR       1/2   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR       1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR       1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR       3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA  105   CR       3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR         1   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR         1   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR         1   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR         1   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR         1   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR         1   TR  9   CH 10   NT  D--         23/96   voff=99
BA  105   CR         1   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     1+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     1+1/2   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR     1+1/2   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR     1+1/2   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR     1+1/2   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR     1+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  105   CR     1+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR     1+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     1+3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA  105   CR     1+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR         2   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR         2   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR         2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR         2   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR         2   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR         2   TR  9   CH 10   NT  D-          23/96   voff=99
BA  105   CR         2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR         2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR     2+1/4   TR  9   CH 10   NT  C-          23/96   voff=99
BA  105   CR     2+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     2+1/2   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR     2+1/2   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR     2+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR     2+1/2   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR     2+1/2   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR     2+1/2   TR  9   CH 10   NT  B--         23/96   voff=99
BA  105   CR     2+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR     2+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     2+3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA  105   CR     2+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     2+3/4   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR         3   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR         3   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR         3   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR         3   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR         3   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR         3   TR  9   CH 10   NT  D-          23/96   voff=99
BA  105   CR         3   TR  9   CH 10   NT  D--         23/96   voff=99
BA  105   CR         3   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     3+1/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA  105   CR     3+1/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     3+1/2   TR  6   CH  7   NT  B-          47/96   voff=99
BA  105   CR     3+1/2   TR  6   CH  7   NT  F#-         47/96   voff=99
BA  105   CR     3+1/2   TR  7   CH  8   NT  F#-         47/96   voff=99
BA  105   CR     3+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA  105   CR     3+1/2   TR  8   CH  9   NT  B-          47/96   voff=99
BA  105   CR     3+1/2   TR  9   CH 10   NT  B--         23/96   voff=99
BA  105   CR     3+1/2   TR  9   CH 10   NT  C--         23/96   voff=99
BA  105   CR     3+1/2   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     3+3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA  105   CR     3+3/4   TR  9   CH 10   NT  F#--        23/96   voff=99
BA  105   CR     3+3/4   TR  9   CH 10   NT  D--         23/96   voff=99

BA  106   CR         0   TR  1   CH  1   NT  C#        2+95/96   voff=99
BA  106   CR         0   TR  1   CH  1   NT  F#        2+95/96   voff=99
BA  106   CR         0   TR  4   CH  4   NT  F#        2+95/96   voff=99
BA  106   CR         3   TR  1   CH  1   NT  A           95/96   voff=99
BA  106   CR         3   TR  1   CH  1   NT  E           95/96   voff=99
BA  106   CR         3   TR  4   CH  4   NT  A           95/96   voff=99

BA  107   CR         0   TR  1   CH  1   NT  B-        2+95/96   voff=99
BA  107   CR         0   TR  1   CH  1   NT  E         2+95/96   voff=99
BA  107   CR         0   TR  4   CH  4   NT  E         2+95/96   voff=99
BA  107   CR         3   TR  1   CH  1   NT  B-          47/96   voff=99
BA  107   CR         3   TR  1   CH  1   NT  E           47/96   voff=99
BA  107   CR     3+1/2   TR  1   CH  1   NT  F#          47/96   voff=99
BA  107   CR     3+1/2   TR  1   CH  1   NT  C#          47/96   voff=99

BA  108   CR         0   TR  1   CH  1   NT  D         1+95/96   voff=99
BA  108   CR         0   TR  1   CH  1   NT  G         1+95/96   voff=99
BA  108   CR         2   TR  1   CH  1   NT  C#          95/96   voff=99
BA  108   CR         2   TR  1   CH  1   NT  F#          95/96   voff=99
BA  108   CR         3   TR  1   CH  1   NT  A-          95/96   voff=99
BA  108   CR         3   TR  1   CH  1   NT  D           95/96   voff=99

BA  109   CR         0   TR  1   CH  1   NT  C#        1+47/96   voff=99
BA  109   CR         0   TR  1   CH  1   NT  F#        1+47/96   voff=99
BA  109   CR     1+1/2   TR  1   CH  1   NT  B-        2+47/96   voff=99
BA  109   CR     1+1/2   TR  1   CH  1   NT  E         2+47/96   voff=99
BA  109   CR         3   TR  4   CH  4   NT  E           47/96   voff=99
BA  109   CR     3+1/2   TR  4   CH  4   NT  F#          47/96   voff=99

BA  110   CR         0   TR  1   CH  1   NT  C#        2+95/96   voff=99
BA  110   CR         0   TR  1   CH  1   NT  F#        2+95/96   voff=99
BA  110   CR         0   TR  4   CH  4   NT  G         1+95/96   voff=99
BA  110   CR         2   TR  4   CH  4   NT  F#          95/96   voff=99
BA  110   CR         3   TR  1   CH  1   NT  E           95/96   voff=99
BA  110   CR         3   TR  1   CH  1   NT  A           95/96   voff=99
BA  110   CR         3   TR  4   CH  4   NT  D           95/96   voff=99

BA  111   CR         0   TR  1   CH  1   NT  B-        2+95/96   voff=99
BA  111   CR         0   TR  1   CH  1   NT  E         2+95/96   voff=99
BA  111   CR         0   TR  4   CH  4   NT  F#        1+47/96   voff=99
BA  111   CR     1+1/2   TR  4   CH  4   NT  E         2+47/96   voff=99
BA  111   CR         3   TR  1   CH  1   NT  E           47/96   voff=99
BA  111   CR         3   TR  1   CH  1   NT  B-          47/96   voff=99
BA  111   CR     3+1/2   TR  1   CH  1   NT  C#          47/96   voff=99
BA  111   CR     3+1/2   TR  1   CH  1   NT  F#          47/96   voff=99

BA  112   CR         0   TR  1   CH  1   NT  G         1+95/96   voff=99
BA  112   CR         0   TR  1   CH  1   NT  D         1+95/96   voff=99
BA  112   CR         2   TR  1   CH  1   NT  E         1+95/96   voff=99
BA  112   CR         2   TR  1   CH  1   NT  A         1+95/96   voff=99

BA  113   CR         0   TR  1   CH  1   NT  B        19+95/96   voff=99
BA  113   CR         0   TR  1   CH  1   NT  F#       19+95/96   voff=99
BA  113   CR      5/32   TR  1   CH  1   Channel volume 127
BA  113   CR      5/16   TR  1   CH  1   Channel volume 126
BA  113   CR     15/32   TR  1   CH  1   Channel volume 125
BA  113   CR       5/8   TR  1   CH  1   Channel volume 124
BA  113   CR     25/32   TR  1   CH  1   Channel volume 123
BA  113   CR     15/16   TR  1   CH  1   Channel volume 122
BA  113   CR    1+3/32   TR  1   CH  1   Channel volume 121
BA  113   CR     1+1/4   TR  1   CH  1   Channel volume 120
BA  113   CR   1+13/32   TR  1   CH  1   Channel volume 119
BA  113   CR    1+9/16   TR  1   CH  1   Channel volume 118
BA  113   CR   1+23/32   TR  1   CH  1   Channel volume 117
BA  113   CR     1+7/8   TR  1   CH  1   Channel volume 116
BA  113   CR    2+1/32   TR  1   CH  1   Channel volume 115
BA  113   CR    2+3/16   TR  1   CH  1   Channel volume 114
BA  113   CR   2+11/32   TR  1   CH  1   Channel volume 113
BA  113   CR     2+1/2   TR  1   CH  1   Channel volume 112
BA  113   CR   2+21/32   TR  1   CH  1   Channel volume 111
BA  113   CR   2+13/16   TR  1   CH  1   Channel volume 110
BA  113   CR   2+31/32   TR  1   CH  1   Channel volume 109
BA  113   CR     3+1/8   TR  1   CH  1   Channel volume 108
BA  113   CR    3+9/32   TR  1   CH  1   Channel volume 107
BA  113   CR    3+7/16   TR  1   CH  1   Channel volume 106
BA  113   CR   3+19/32   TR  1   CH  1   Channel volume 105
BA  113   CR     3+3/4   TR  1   CH  1   Channel volume 104
BA  113   CR   3+29/32   TR  1   CH  1   Channel volume 103

BA  114   CR         0   TR  4   CH  4   NT  F#        2+95/96   voff=99
BA  114   CR      1/16   TR  1   CH  1   Channel volume 102
BA  114   CR      7/32   TR  1   CH  1   Channel volume 101
BA  114   CR       3/8   TR  1   CH  1   Channel volume 100
BA  114   CR     17/32   TR  1   CH  1   Channel volume 99
BA  114   CR     11/16   TR  1   CH  1   Channel volume 98
BA  114   CR     27/32   TR  1   CH  1   Channel volume 97
BA  114   CR         1   TR  1   CH  1   Channel volume 96
