format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 207
BA    1   CR         0   TR  0   CH 16   End of track
BA   74   CR     1+1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   74   CR     1+1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   74   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   74   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   74   CR     1+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   74   CR         2   TR  1   CH  1   NT  Eb'         47/96   von=99   voff=99
BA   74   CR         2   TR  2   CH  2   NT  Eb'         47/96   von=99   voff=99
BA   74   CR         2   TR  3   CH  3   NT  Eb          47/96   von=99   voff=99
BA   74   CR         2   TR  4   CH  4   NT  Eb          47/96   von=99   voff=99
BA   74   CR         2   TR  5   CH  5   NT  C-        1+47/96   voff=99
BA   74   CR         2   TR  6   CH  6   NT  C-        1+47/96   voff=99
BA   74   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   74   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   74   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   74   CR         2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   74   CR     2+1/2   TR  1   CH  1   NT  Eb'         47/96   voff=99
BA   74   CR     2+1/2   TR  2   CH  2   NT  Eb'         47/96   voff=99
BA   74   CR     2+1/2   TR  3   CH  3   NT  Eb          47/96   voff=99
BA   74   CR     2+1/2   TR  4   CH  4   NT  Eb          47/96   voff=99
BA   74   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   74   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   74   CR         3   TR  1   CH  1   NT  C'          47/96   voff=99
BA   74   CR         3   TR  2   CH  2   NT  C'          47/96   voff=99
BA   74   CR         3   TR  3   CH  3   NT  C           47/96   voff=99
BA   74   CR         3   TR  4   CH  4   NT  C           47/96   voff=99
BA   74   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   74   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   74   CR         3   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   74   CR     3+1/2   TR  1   CH  1   NT  C'          47/96   voff=99
BA   74   CR     3+1/2   TR  2   CH  2   NT  C'          47/96   voff=99
BA   74   CR     3+1/2   TR  3   CH  3   NT  C           47/96   voff=99
BA   74   CR     3+1/2   TR  4   CH  4   NT  C           47/96   voff=99
BA   74   CR     3+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   74   CR     3+1/2   TR  7   CH 10   NT  C--         47/96   voff=99

BA   75   CR         0   TR  1   CH  1   NT  Bb          47/96   voff=99
BA   75   CR         0   TR  2   CH  2   NT  Bb          47/96   voff=99
BA   75   CR         0   TR  3   CH  3   NT  Bb-         47/96   voff=99
BA   75   CR         0   TR  4   CH  4   NT  Bb-         47/96   voff=99
BA   75   CR         0   TR  5   CH  5   NT  Bb--        47/96   voff=99
BA   75   CR         0   TR  6   CH  6   NT  Bb--        47/96   voff=99
BA   75   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   75   CR       1/2   TR  1   CH  1   NT  C'          47/96   voff=99
BA   75   CR       1/2   TR  2   CH  2   NT  C'          47/96   voff=99
BA   75   CR       1/2   TR  3   CH  3   NT  C           47/96   voff=99
BA   75   CR       1/2   TR  4   CH  4   NT  C           47/96   voff=99
BA   75   CR       1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   75   CR       1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   75   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   75   CR       1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   75   CR       1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   75   CR         1   TR  1   CH  1   NT  C'          47/96   von=80   voff=80
BA   75   CR         1   TR  2   CH  2   NT  C'          47/96   von=80   voff=80
BA   75   CR         1   TR  3   CH  3   NT  C           47/96   von=80   voff=80
BA   75   CR         1   TR  4   CH  4   NT  C           47/96   von=80   voff=80
BA   75   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   75   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   75   CR     1+1/2   TR  1   CH  1   NT  C'          47/96   von=58   voff=58
BA   75   CR     1+1/2   TR  2   CH  2   NT  C'          47/96   von=58   voff=58
BA   75   CR     1+1/2   TR  3   CH  3   NT  C           47/96   von=58   voff=58
BA   75   CR     1+1/2   TR  4   CH  4   NT  C           47/96   von=58   voff=58
BA   75   CR     1+1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   75   CR     1+1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   75   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   75   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   75   CR     1+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   75   CR         2   TR  1   CH  1   NT  C'          47/96   von=36   voff=36
BA   75   CR         2   TR  2   CH  2   NT  C'          47/96   von=36   voff=36
BA   75   CR         2   TR  3   CH  3   NT  C           47/96   von=37   voff=37
BA   75   CR         2   TR  4   CH  4   NT  C           47/96   von=37   voff=37
BA   75   CR         2   TR  5   CH  5   NT  Eb-         47/96   voff=99
BA   75   CR         2   TR  6   CH  6   NT  Eb-         47/96   voff=99
BA   75   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   75   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   75   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   75   CR     2+1/2   TR  1   CH  1   NT  C'          47/96   von=14   voff=14
BA   75   CR     2+1/2   TR  2   CH  2   NT  C'          47/96   von=14   voff=14
BA   75   CR     2+1/2   TR  3   CH  3   NT  C           47/96   von=15   voff=15
BA   75   CR     2+1/2   TR  4   CH  4   NT  C           47/96   von=15   voff=15
BA   75   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   75   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   75   CR     2+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   75   CR         3   TR  5   CH  5   NT  C-          47/96   voff=99
BA   75   CR         3   TR  6   CH  6   NT  C-          47/96   voff=99
BA   75   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   75   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   75   CR     3+1/2   TR  5   CH  5   NT  Bb--        47/96   voff=99
BA   75   CR     3+1/2   TR  6   CH  6   NT  Bb--        47/96   voff=99
BA   75   CR     3+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   75   CR     3+1/2   TR  7   CH 10   NT  F#--        47/96   voff=99

BA   76   CR         0   TR  1   CH  1   NT  Bb          47/96   von=99   voff=99
BA   76   CR         0   TR  2   CH  2   NT  Bb          47/96   von=99   voff=99
BA   76   CR         0   TR  3   CH  3   NT  Bb-         47/96   von=99   voff=99
BA   76   CR         0   TR  4   CH  4   NT  Bb-         47/96   von=99   voff=99
BA   76   CR         0   TR  5   CH  5   NT  F--         47/96   voff=99
BA   76   CR         0   TR  6   CH  6   NT  F--         47/96   voff=99
BA   76   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   76   CR         0   TR  7   CH 10   NT  C--         47/96   voff=99
BA   76   CR         0   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   76   CR       1/2   TR  1   CH  1   NT  C'          47/96   voff=99
BA   76   CR       1/2   TR  2   CH  2   NT  C'          47/96   voff=99
BA   76   CR       1/2   TR  3   CH  3   NT  C           47/96   voff=99
BA   76   CR       1/2   TR  4   CH  4   NT  C           47/96   voff=99
BA   76   CR       1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   76   CR       1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   76   CR       1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   76   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR         1   TR  1   CH  1   NT  C'          47/96   voff=99
BA   76   CR         1   TR  2   CH  2   NT  C'          47/96   voff=99
BA   76   CR         1   TR  3   CH  3   NT  C           47/96   voff=99
BA   76   CR         1   TR  4   CH  4   NT  C           47/96   voff=99
BA   76   CR         1   TR  5   CH  5   NT  G--         47/96   voff=99
BA   76   CR         1   TR  6   CH  6   NT  G--         47/96   voff=99
BA   76   CR         1   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   76   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   76   CR     1+1/2   TR  1   CH  1   NT  C'          47/96   von=79   voff=79
BA   76   CR     1+1/2   TR  2   CH  2   NT  C'          47/96   von=79   voff=79
BA   76   CR     1+1/2   TR  3   CH  3   NT  C           47/96   von=80   voff=80
BA   76   CR     1+1/2   TR  4   CH  4   NT  C           47/96   von=80   voff=80
BA   76   CR     1+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   76   CR     1+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   76   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   76   CR         2   TR  1   CH  1   NT  Eb'         47/96   von=99   voff=99
BA   76   CR         2   TR  2   CH  2   NT  Eb'         47/96   von=99   voff=99
BA   76   CR         2   TR  3   CH  3   NT  Eb          47/96   von=98   voff=98
BA   76   CR         2   TR  4   CH  4   NT  Eb          47/96   von=98   voff=98
BA   76   CR         2   TR  5   CH  5   NT  G--       1+47/96   voff=99
BA   76   CR         2   TR  6   CH  6   NT  G--       1+47/96   voff=99
BA   76   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   76   CR         2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   76   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   76   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   76   CR     2+1/2   TR  1   CH  1   NT  Eb'         47/96   voff=99
BA   76   CR     2+1/2   TR  2   CH  2   NT  Eb'         47/96   voff=99
BA   76   CR     2+1/2   TR  3   CH  3   NT  Eb          47/96   voff=98
BA   76   CR     2+1/2   TR  4   CH  4   NT  Eb          47/96   voff=98
BA   76   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   76   CR         3   TR  1   CH  1   NT  C'          47/96   voff=99
BA   76   CR         3   TR  2   CH  2   NT  C'          47/96   voff=99
BA   76   CR         3   TR  3   CH  3   NT  C           47/96   voff=98
BA   76   CR         3   TR  4   CH  4   NT  C           47/96   voff=98
BA   76   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   76   CR         3   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   76   CR     3+1/2   TR  1   CH  1   NT  Bb          47/96   voff=99
BA   76   CR     3+1/2   TR  2   CH  2   NT  Bb          47/96   voff=99
BA   76   CR     3+1/2   TR  3   CH  3   NT  Bb-         47/96   von=99   voff=99
BA   76   CR     3+1/2   TR  4   CH  4   NT  Bb-         47/96   von=99   voff=99
BA   76   CR     3+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   76   CR     3+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   76   CR     3+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   76   CR     3+1/2   TR  7   CH 10   NT  C--         47/96   voff=99

BA   77   CR         0   TR  1   CH  1   NT  F-          47/96   voff=99
BA   77   CR         0   TR  2   CH  2   NT  F-          47/96   voff=99
BA   77   CR         0   TR  3   CH  3   NT  F-          47/96   voff=99
BA   77   CR         0   TR  4   CH  4   NT  F-          47/96   voff=99
BA   77   CR         0   TR  5   CH  5   NT  F--         47/96   voff=99
BA   77   CR         0   TR  6   CH  6   NT  F--         47/96   voff=99
BA   77   CR         0   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR         0   TR  7   CH 10   NT  C--         47/96   voff=99
BA   77   CR         0   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   77   CR       1/2   TR  1   CH  1   NT  G           47/96   voff=99
BA   77   CR       1/2   TR  2   CH  2   NT  G           47/96   voff=99
BA   77   CR       1/2   TR  3   CH  3   NT  F           47/96   voff=99
BA   77   CR       1/2   TR  4   CH  4   NT  F           47/96   voff=99
BA   77   CR       1/2   TR  5   CH  5   NT  D-          47/96   voff=99
BA   77   CR       1/2   TR  6   CH  6   NT  D-          47/96   voff=99
BA   77   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR       1/2   TR  7   CH 10   NT  D--         47/96   voff=99
BA   77   CR         1   TR  1   CH  1   NT  G-          47/96   voff=99
BA   77   CR         1   TR  2   CH  2   NT  G-          47/96   voff=99
BA   77   CR         1   TR  3   CH  3   NT  G-          47/96   voff=99
BA   77   CR         1   TR  4   CH  4   NT  G-          47/96   voff=99
BA   77   CR         1   TR  5   CH  5   NT  G--         47/96   voff=99
BA   77   CR         1   TR  6   CH  6   NT  G--         47/96   voff=99
BA   77   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   77   CR     1+1/2   TR  1   CH  1   NT  G-          47/96   voff=99
BA   77   CR     1+1/2   TR  2   CH  2   NT  G-          47/96   voff=99
BA   77   CR     1+1/2   TR  3   CH  3   NT  G-          47/96   voff=99
BA   77   CR     1+1/2   TR  4   CH  4   NT  G-          47/96   voff=99
BA   77   CR     1+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   77   CR     1+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   77   CR     1+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   77   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   77   CR         2   TR  1   CH  1   NT  Bb          47/96   voff=99
BA   77   CR         2   TR  2   CH  2   NT  Bb          47/96   voff=99
BA   77   CR         2   TR  3   CH  3   NT  G           47/96   voff=99
BA   77   CR         2   TR  4   CH  4   NT  G           47/96   voff=99
BA   77   CR         2   TR  5   CH  5   NT  F-          47/96   voff=99
BA   77   CR         2   TR  6   CH  6   NT  F-          47/96   voff=99
BA   77   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   77   CR         2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR         2   TR  7   CH 10   NT  D--         47/96   voff=99
BA   77   CR     2+1/2   TR  1   CH  1   NT  G-          47/96   voff=99
BA   77   CR     2+1/2   TR  2   CH  2   NT  G-          47/96   voff=99
BA   77   CR     2+1/2   TR  3   CH  3   NT  A-          47/96   voff=99
BA   77   CR     2+1/2   TR  4   CH  4   NT  A-          47/96   voff=99
BA   77   CR     2+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   77   CR     2+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   77   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   77   CR         3   TR  1   CH  1   NT  Bb          47/96   voff=99
BA   77   CR         3   TR  2   CH  2   NT  Bb          47/96   voff=99
BA   77   CR         3   TR  3   CH  3   NT  G           47/96   voff=99
BA   77   CR         3   TR  4   CH  4   NT  G           47/96   voff=99
BA   77   CR         3   TR  5   CH  5   NT  F-          47/96   voff=99
BA   77   CR         3   TR  6   CH  6   NT  F-          47/96   voff=99
BA   77   CR         3   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   77   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR         3   TR  7   CH 10   NT  D--         47/96   voff=99
BA   77   CR         3   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   77   CR     3+1/2   TR  1   CH  1   NT  C'          47/96   voff=99
BA   77   CR     3+1/2   TR  2   CH  2   NT  C'          47/96   voff=99
BA   77   CR     3+1/2   TR  3   CH  3   NT  Bb          47/96   voff=99
BA   77   CR     3+1/2   TR  4   CH  4   NT  Bb          47/96   voff=99
BA   77   CR     3+1/2   TR  5   CH  5   NT  G-          47/96   voff=99
BA   77   CR     3+1/2   TR  6   CH  6   NT  G-          47/96   voff=99
BA   77   CR     3+1/2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   77   CR     3+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   77   CR     3+1/2   TR  7   CH 10   NT  D--         47/96   voff=99

BA   78   CR         0   TR  5   CH  5   NT  Bb--        47/96   voff=99
BA   78   CR         0   TR  6   CH  6   NT  Bb--        47/96   voff=99
BA   78   CR         0   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   78   CR         0   TR  7   CH 10   NT  C#-         47/96   voff=99
BA   78   CR         0   TR  7   CH 10   NT  E-          47/96   voff=99
BA   78   CR         0   TR  7   CH 10   NT  C--         47/96   voff=99
BA   78   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   78   CR       1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   78   CR       1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   78   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR         1   TR  1   CH  1   NT  C'          95/96   voff=99
BA   78   CR         1   TR  2   CH  2   NT  C'          95/96   voff=99
BA   78   CR         1   TR  3   CH  3   NT  G         1+47/96   voff=99
BA   78   CR         1   TR  4   CH  4   NT  G-        1+47/96   voff=99
BA   78   CR         1   TR  5   CH  5   NT  C-          47/96   voff=99
BA   78   CR         1   TR  6   CH  6   NT  C-          47/96   voff=99
BA   78   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   78   CR         1   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   78   CR     1+1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   78   CR     1+1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   78   CR     1+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   78   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   78   CR         2   TR  5   CH  5   NT  C-        1+47/96   voff=99
BA   78   CR         2   TR  6   CH  6   NT  C-        1+47/96   voff=99
BA   78   CR         2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   78   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   78   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   78   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   78   CR     2+1/2   TR  1   CH  1   NT  C'          95/96   voff=99
BA   78   CR     2+1/2   TR  2   CH  2   NT  C'          95/96   voff=99
BA   78   CR     2+1/2   TR  3   CH  3   NT  G         1+47/96   voff=99
BA   78   CR     2+1/2   TR  4   CH  4   NT  G-        1+47/96   voff=99
BA   78   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   78   CR         3   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   78   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   78   CR     3+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   78   CR     3+1/2   TR  7   CH 10   NT  C--         47/96   voff=99

BA   79   CR         0   TR  1   CH  1   NT  Bb          95/96   voff=99
BA   79   CR         0   TR  2   CH  2   NT  Bb          47/96   voff=99
BA   79   CR         0   TR  3   CH  3   NT  F#        1+47/96   voff=99
BA   79   CR         0   TR  4   CH  4   NT  F#-         47/96   voff=99
BA   79   CR         0   TR  5   CH  5   NT  Bb--        47/96   voff=99
BA   79   CR         0   TR  6   CH  6   NT  Bb--        47/96   voff=99
BA   79   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   79   CR       1/2   TR  2   CH  2   NT  B           47/96   voff=99
BA   79   CR       1/2   TR  4   CH  4   NT  G-          47/96   voff=99
BA   79   CR       1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   79   CR       1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   79   CR       1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   79   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   79   CR       1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   79   CR         1   TR  5   CH  5   NT  C-          47/96   voff=99
BA   79   CR         1   TR  6   CH  6   NT  C-          47/96   voff=99
BA   79   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   79   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   79   CR     1+1/2   TR  1   CH  1   NT  C'          95/96   voff=99
BA   79   CR     1+1/2   TR  2   CH  2   NT  C'          95/96   voff=99
BA   79   CR     1+1/2   TR  3   CH  3   NT  G         1+47/96   voff=99
BA   79   CR     1+1/2   TR  4   CH  4   NT  G-        1+47/96   voff=99
BA   79   CR     1+1/2   TR  5   CH  5   NT  C-          47/96   voff=99
BA   79   CR     1+1/2   TR  6   CH  6   NT  C-          47/96   voff=99
BA   79   CR     1+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   79   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   79   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   79   CR         2   TR  5   CH  5   NT  Eb-         95/96   voff=99
BA   79   CR         2   TR  6   CH  6   NT  Eb-         95/96   voff=99
BA   79   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   79   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   79   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   79   CR     2+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   79   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   79   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   79   CR         3   TR  1   CH  1   NT  Eb'         47/96   voff=99
BA   79   CR         3   TR  2   CH  2   NT  Eb'         47/96   voff=99
BA   79   CR         3   TR  3   CH  3   NT  Bb          47/96   voff=99
BA   79   CR         3   TR  4   CH  4   NT  Bb-         47/96   voff=99
BA   79   CR         3   TR  5   CH  5   NT  C-          47/96   voff=99
BA   79   CR         3   TR  6   CH  6   NT  C-          47/96   voff=99
BA   79   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   79   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   79   CR     3+1/2   TR  1   CH  1   NT  Eb'         47/96   voff=99
BA   79   CR     3+1/2   TR  2   CH  2   NT  Eb'         47/96   voff=99
BA   79   CR     3+1/2   TR  3   CH  3   NT  Bb          47/96   voff=99
BA   79   CR     3+1/2   TR  4   CH  4   NT  Bb-         47/96   voff=99
BA   79   CR     3+1/2   TR  5   CH  5   NT  Bb--        47/96   voff=99
BA   79   CR     3+1/2   TR  6   CH  6   NT  Bb--        47/96   voff=99
BA   79   CR     3+1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   79   CR     3+1/2   TR  7   CH 10   NT  F#--        47/96   voff=99

BA   80   CR         0   TR  5   CH  5   NT  F--         47/96   voff=99
BA   80   CR         0   TR  6   CH  6   NT  F--         47/96   voff=99
BA   80   CR         0   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   80   CR         0   TR  7   CH 10   NT  C--         47/96   voff=99
BA   80   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   80   CR       1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   80   CR       1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   80   CR       1/2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   80   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR         1   TR  1   CH  1   NT  Bb          95/96   voff=99
BA   80   CR         1   TR  2   CH  2   NT  Bb          95/96   voff=99
BA   80   CR         1   TR  3   CH  3   NT  F         1+47/96   voff=99
BA   80   CR         1   TR  4   CH  4   NT  F-        1+47/96   voff=99
BA   80   CR         1   TR  5   CH  5   NT  G--         47/96   voff=99
BA   80   CR         1   TR  6   CH  6   NT  G--         47/96   voff=99
BA   80   CR         1   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR         1   TR  7   CH 10   NT  C--         47/96   voff=99
BA   80   CR         1   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   80   CR     1+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   80   CR     1+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   80   CR     1+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   80   CR     1+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR         2   TR  5   CH  5   NT  G--       1+47/96   voff=99
BA   80   CR         2   TR  6   CH  6   NT  G--       1+47/96   voff=99
BA   80   CR         2   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   80   CR         2   TR  7   CH 10   NT  E--         47/96   voff=99
BA   80   CR         2   TR  7   CH 10   NT  Bb--        47/96   voff=99
BA   80   CR         2   TR  7   CH 10   NT  Eb--        47/96   voff=99
BA   80   CR     2+1/2   TR  1   CH  1   NT  Bb          95/96   voff=99
BA   80   CR     2+1/2   TR  2   CH  2   NT  Bb          95/96   voff=99
BA   80   CR     2+1/2   TR  3   CH  3   NT  F         1+47/96   voff=99
BA   80   CR     2+1/2   TR  4   CH  4   NT  F-        1+47/96   voff=99
BA   80   CR     2+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR     2+1/2   TR  7   CH 10   NT  C--         47/96   voff=99
BA   80   CR         3   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   80   CR         3   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR         3   TR  7   CH 10   NT  C--         47/96   voff=99
BA   80   CR     3+1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   80   CR     3+1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   80   CR     3+1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   80   CR     3+1/2   TR  7   CH 10   NT  C--         47/96   voff=99

BA   81   CR         0   TR  1   CH  1   NT  G#          95/96   voff=99
BA   81   CR         0   TR  2   CH  2   NT  G#          47/96   voff=99
BA   81   CR         0   TR  3   CH  3   NT  Eb        1+47/96   voff=99
BA   81   CR         0   TR  4   CH  4   NT  Eb-         47/96   voff=99
BA   81   CR         0   TR  5   CH  5   NT  F--         47/96   voff=99
BA   81   CR         0   TR  6   CH  6   NT  F--         47/96   voff=99
BA   81   CR         0   TR  7   CH 10   NT  F#--        47/96   voff=99
BA   81   CR         0   TR  7   CH 10   NT  F#-         47/96   voff=99
BA   81   CR       1/2   TR  2   CH  2   NT  A           47/96   voff=99
BA   81   CR       1/2   TR  4   CH  4   NT  E-          47/96   voff=99
BA   81   CR       1/2   TR  5   CH  5   NT  G--         47/96   voff=99
BA   81   CR       1/2   TR  6   CH  6   NT  G--         47/96   voff=99
BA   81   CR       1/2   TR  7   CH 10   NT  G#--        47/96   voff=99
BA   81   CR       1/2   TR  7   CH 10   NT  C--         47/96   voff=99
