format=1 tracks=17 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 140
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman World 2 - "Grinding Grounded Gears Down" v1.3"
BA   90   CR       1/2   TR 13   CH 13   NT  G           23/96   von=36
BA   90   CR       1/2   TR 14   CH 14   NT  F           23/96   von=36
BA   90   CR       1/2   TR 16   CH 16   NT  F           23/96   von=36
BA   90   CR       3/4   TR  1   CH  1   NT  G#          23/96
BA   90   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA   90   CR       3/4   TR  7   CH  7   NT  F--         23/96   von=36
BA   90   CR       3/4   TR  9   CH  9   NT  E--         23/96
BA   90   CR       3/4   TR 11   CH 10   NT  G#--        23/96   von=36
BA   90   CR       3/4   TR 12   CH 12   NT  F--         23/96   von=36
BA   90   CR       3/4   TR 13   CH 13   NT  G#          23/96
BA   90   CR       3/4   TR 14   CH 14   NT  E-          23/96
BA   90   CR       3/4   TR 16   CH 16   NT  E-          23/96
BA   90   CR         1   TR  1   CH  1   NT  A           23/96   von=35
BA   90   CR         1   TR  2   CH  2   NT  E           23/96   von=35
BA   90   CR         1   TR  7   CH  7   NT  F--         47/96   von=35
BA   90   CR         1   TR  9   CH  9   NT  E-          23/96   von=35
BA   90   CR         1   TR 11   CH 10   NT  B---        23/96
BA   90   CR         1   TR 11   CH 10   NT  D--         23/96
BA   90   CR         1   TR 11   CH 10   NT  G#--        23/96
BA   90   CR         1   TR 12   CH 12   NT  F--         47/96   von=35
BA   90   CR         1   TR 13   CH 13   NT  A           23/96   von=35
BA   90   CR         1   TR 14   CH 14   NT  E           23/96   von=35
BA   90   CR         1   TR 16   CH 16   NT  E           23/96   von=35
BA   90   CR     1+1/4   TR  1   CH  1   NT  C'          23/96   von=34
BA   90   CR     1+1/4   TR  2   CH  2   NT  E           23/96   von=34
BA   90   CR     1+1/4   TR  9   CH  9   NT  E-          23/96   von=34
BA   90   CR     1+1/4   TR 11   CH 10   NT  C--         23/96   von=35
BA   90   CR     1+1/4   TR 11   CH 10   NT  Bb--        47/96
BA   90   CR     1+1/4   TR 13   CH 13   NT  C'          23/96   von=34
BA   90   CR     1+1/4   TR 14   CH 14   NT  E           23/96   von=34
BA   90   CR     1+1/4   TR 16   CH 16   NT  E           23/96   von=34
BA   90   CR     1+1/2   TR  1   CH  1   NT  D'          23/96   von=33
BA   90   CR     1+1/2   TR  2   CH  2   NT  D-          23/96   von=33
BA   90   CR     1+1/2   TR  2   CH  2   NT  D           23/96
BA   90   CR     1+1/2   TR  7   CH  7   NT  D--         23/96   von=33
BA   90   CR     1+1/2   TR  9   CH  9   NT  D-          23/96   von=33
BA   90   CR     1+1/2   TR  9   CH  9   NT  D--         23/96
BA   90   CR     1+1/2   TR 11   CH 10   NT  C--         23/96   von=34
BA   90   CR     1+1/2   TR 11   CH 10   NT  G#--        23/96
BA   90   CR     1+1/2   TR 12   CH 12   NT  D--         23/96   von=34
BA   90   CR     1+1/2   TR 13   CH 13   NT  D'          23/96   von=33
BA   90   CR     1+1/2   TR 14   CH 14   NT  D           23/96   von=33
BA   90   CR     1+1/2   TR 14   CH 14   NT  D-          23/96
BA   90   CR     1+1/2   TR 16   CH 16   NT  D           23/96   von=33
BA   90   CR     1+1/2   TR 16   CH 16   NT  D-          23/96
BA   90   CR     1+3/4   TR  1   CH  1   NT  F'          23/96
BA   90   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA   90   CR     1+3/4   TR  7   CH  7   NT  D--         47/96
BA   90   CR     1+3/4   TR  9   CH  9   NT  D-          23/96
BA   90   CR     1+3/4   TR 11   CH 10   NT  Bb--        47/96   von=33
BA   90   CR     1+3/4   TR 12   CH 12   NT  D--         47/96   von=33
BA   90   CR     1+3/4   TR 13   CH 13   NT  F'          23/96
BA   90   CR     1+3/4   TR 14   CH 14   NT  D           23/96
BA   90   CR     1+3/4   TR 16   CH 16   NT  D           23/96
BA   90   CR         2   TR  1   CH  1   NT  D'          23/96   von=32
BA   90   CR         2   TR  2   CH  2   NT  D           23/96   von=32
BA   90   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=41
BA   90   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=40
BA   90   CR         2   TR  9   CH  9   NT  D-          23/96   von=32
BA   90   CR         2   TR 11   CH 10   NT  B---        23/96   von=32
BA   90   CR         2   TR 11   CH 10   NT  G#--        23/96
BA   90   CR         2   TR 13   CH 13   NT  D'          23/96   von=32
BA   90   CR         2   TR 14   CH 14   NT  D           23/96   von=32
BA   90   CR         2   TR 16   CH 16   NT  D           23/96   von=32
BA   90   CR     2+1/4   TR  1   CH  1   NT  C'          23/96   von=31
BA   90   CR     2+1/4   TR  2   CH  2   NT  E           23/96   von=31
BA   90   CR     2+1/4   TR  7   CH  7   NT  C--         23/96   von=31
BA   90   CR     2+1/4   TR  9   CH  9   NT  E-          23/96   von=31
BA   90   CR     2+1/4   TR 11   CH 10   NT  G#--        23/96
BA   90   CR     2+1/4   TR 11   CH 10   NT  C--         23/96
BA   90   CR     2+1/4   TR 12   CH 12   NT  C--         23/96   von=31
BA   90   CR     2+1/4   TR 13   CH 13   NT  C'          23/96   von=31
BA   90   CR     2+1/4   TR 14   CH 14   NT  E           23/96   von=31
BA   90   CR     2+1/4   TR 16   CH 16   NT  E           23/96   von=31
BA   90   CR     2+1/2   TR  1   CH  1   NT  A           23/96   von=30
BA   90   CR     2+1/2   TR  2   CH  2   NT  F           23/96   von=30
BA   90   CR     2+1/2   TR  7   CH  7   NT  C--         47/96   von=30
BA   90   CR     2+1/2   TR  9   CH  9   NT  F-          23/96   von=30
BA   90   CR     2+1/2   TR 11   CH 10   NT  Bb--        47/96   von=31
BA   90   CR     2+1/2   TR 11   CH 10   NT  C--         23/96
BA   90   CR     2+1/2   TR 12   CH 12   NT  C--         47/96   von=30
BA   90   CR     2+1/2   TR 13   CH 13   NT  A           23/96   von=30
BA   90   CR     2+1/2   TR 14   CH 14   NT  F           23/96   von=30
BA   90   CR     2+1/2   TR 16   CH 16   NT  F           23/96   von=30
BA   90   CR     2+3/4   TR  1   CH  1   NT  G#          23/96   von=29
BA   90   CR     2+3/4   TR  2   CH  2   NT  G           23/96   von=29
BA   90   CR     2+3/4   TR  9   CH  9   NT  G-          23/96   von=29
BA   90   CR     2+3/4   TR 11   CH 10   NT  G#--        23/96   von=30
BA   90   CR     2+3/4   TR 13   CH 13   NT  G#          23/96   von=29
BA   90   CR     2+3/4   TR 14   CH 14   NT  G           23/96   von=29
BA   90   CR     2+3/4   TR 16   CH 16   NT  G           23/96   von=29
BA   90   CR         3   TR  1   CH  1   NT  G           23/96
BA   90   CR         3   TR  2   CH  2   NT  E           23/96
BA   90   CR         3   TR  7   CH  7   NT  A---        47/96   von=29
BA   90   CR         3   TR  9   CH  9   NT  E-          23/96
BA   90   CR         3   TR 11   CH 10   NT  G#--        23/96   von=29
BA   90   CR         3   TR 11   CH 10   NT  D--         23/96
BA   90   CR         3   TR 11   CH 10   NT  B---        23/96
BA   90   CR         3   TR 12   CH 12   NT  A---        47/96   von=29
BA   90   CR         3   TR 13   CH 13   NT  G           23/96
BA   90   CR         3   TR 14   CH 14   NT  E           23/96
BA   90   CR         3   TR 16   CH 16   NT  E           23/96
BA   90   CR     3+1/4   TR  1   CH  1   NT  F           23/96   von=28
BA   90   CR     3+1/4   TR  2   CH  2   NT  F           23/96   von=28
BA   90   CR     3+1/4   TR  9   CH  9   NT  F-          23/96   von=28
BA   90   CR     3+1/4   TR 11   CH 10   NT  Bb--        47/96
BA   90   CR     3+1/4   TR 11   CH 10   NT  C--         23/96
BA   90   CR     3+1/4   TR 13   CH 13   NT  F           23/96   von=28
BA   90   CR     3+1/4   TR 14   CH 14   NT  F           23/96   von=28
BA   90   CR     3+1/4   TR 16   CH 16   NT  F           23/96   von=28
BA   90   CR     3+1/2   TR  1   CH  1   NT  E           23/96   von=27
BA   90   CR     3+1/2   TR  2   CH  2   NT  G           23/96   von=27
BA   90   CR     3+1/2   TR  7   CH  7   NT  C--         47/96   von=27
BA   90   CR     3+1/2   TR  9   CH  9   NT  G-          23/96   von=27
BA   90   CR     3+1/2   TR 11   CH 10   NT  G#--        23/96   von=28
BA   90   CR     3+1/2   TR 11   CH 10   NT  C--         23/96
BA   90   CR     3+1/2   TR 12   CH 12   NT  C--         47/96   von=27
BA   90   CR     3+1/2   TR 13   CH 13   NT  E           23/96   von=27
BA   90   CR     3+1/2   TR 14   CH 14   NT  G           23/96   von=27
BA   90   CR     3+1/2   TR 16   CH 16   NT  G           23/96   von=27
BA   90   CR     3+3/4   TR  1   CH  1   NT  D           23/96   von=26
BA   90   CR     3+3/4   TR  2   CH  2   NT  A           23/96   von=26
BA   90   CR     3+3/4   TR  9   CH  9   NT  A-          23/96   von=26
BA   90   CR     3+3/4   TR 11   CH 10   NT  Bb--        47/96   von=27
BA   90   CR     3+3/4   TR 13   CH 13   NT  D           23/96   von=26
BA   90   CR     3+3/4   TR 14   CH 14   NT  A           23/96   von=26
BA   90   CR     3+3/4   TR 16   CH 16   NT  A           23/96   von=26

BA   91   CR         0   TR  1   CH  1   NT  E           23/96   von=25
BA   91   CR         0   TR  2   CH  2   NT  F-          23/96   von=25
BA   91   CR         0   TR  3   CH  3   NT  G--       3+95/96   von=25
BA   91   CR         0   TR  4   CH  4   NT  G-        3+95/96   von=25
BA   91   CR         0   TR  6   CH  6   NT  D         1+95/96   von=33
BA   91   CR         0   TR  6   CH  6   NT  D         1+95/96   von=32
BA   91   CR         0   TR  7   CH  7   NT  D--         23/96   von=25
BA   91   CR         0   TR  9   CH  9   NT  F--         23/96   von=25
BA   91   CR         0   TR 11   CH 10   NT  B---        23/96   von=26
BA   91   CR         0   TR 11   CH 10   NT  G#--        23/96
BA   91   CR         0   TR 11   CH 10   NT  G-          71/96
BA   91   CR         0   TR 12   CH 12   NT  D--         23/96   von=26
BA   91   CR         0   TR 13   CH 13   NT  E           23/96   von=25
BA   91   CR         0   TR 14   CH 14   NT  F-          23/96   von=25
BA   91   CR         0   TR 16   CH 16   NT  F-          23/96   von=25
BA   91   CR       1/4   TR  1   CH  1   NT  F           23/96
BA   91   CR       1/4   TR  2   CH  2   NT  F-          23/96
BA   91   CR       1/4   TR  7   CH  7   NT  D--         47/96
BA   91   CR       1/4   TR  9   CH  9   NT  F--         23/96
BA   91   CR       1/4   TR 11   CH 10   NT  C--         23/96   von=25
BA   91   CR       1/4   TR 11   CH 10   NT  G#--        23/96
BA   91   CR       1/4   TR 12   CH 12   NT  D--         47/96   von=25
BA   91   CR       1/4   TR 13   CH 13   NT  F           23/96
BA   91   CR       1/4   TR 14   CH 14   NT  F-          23/96
BA   91   CR       1/4   TR 16   CH 16   NT  F-          23/96
BA   91   CR       1/2   TR  1   CH  1   NT  G           23/96   von=24
BA   91   CR       1/2   TR  2   CH  2   NT  F           23/96   von=24
BA   91   CR       1/2   TR  9   CH  9   NT  F-          23/96   von=24
BA   91   CR       1/2   TR 11   CH 10   NT  C--         23/96
BA   91   CR       1/2   TR 11   CH 10   NT  Bb--        47/96
BA   91   CR       1/2   TR 13   CH 13   NT  G           23/96   von=24
BA   91   CR       1/2   TR 14   CH 14   NT  F           23/96   von=24
BA   91   CR       1/2   TR 16   CH 16   NT  F           23/96   von=24
BA   91   CR       3/4   TR  1   CH  1   NT  G#          23/96   von=23
BA   91   CR       3/4   TR  2   CH  2   NT  E-          23/96   von=23
BA   91   CR       3/4   TR  7   CH  7   NT  F--         23/96   von=23
BA   91   CR       3/4   TR  9   CH  9   NT  E--         23/96   von=23
BA   91   CR       3/4   TR 11   CH 10   NT  G#--        23/96   von=24
BA   91   CR       3/4   TR 12   CH 12   NT  F--         23/96   von=23
BA   91   CR       3/4   TR 13   CH 13   NT  G#          23/96   von=23
BA   91   CR       3/4   TR 14   CH 14   NT  E-          23/96   von=23
BA   91   CR       3/4   TR 16   CH 16   NT  E-          23/96   von=23
BA   91   CR         1   TR  1   CH  1   NT  A           23/96   von=22
BA   91   CR         1   TR  2   CH  2   NT  E-          23/96   von=22
BA   91   CR         1   TR  7   CH  7   NT  F--         47/96   von=22
BA   91   CR         1   TR  9   CH  9   NT  E--         23/96   von=22
BA   91   CR         1   TR 11   CH 10   NT  G#--        23/96   von=23
BA   91   CR         1   TR 11   CH 10   NT  D--         23/96
BA   91   CR         1   TR 11   CH 10   NT  B---        23/96
BA   91   CR         1   TR 12   CH 12   NT  F--         47/96
BA   91   CR         1   TR 13   CH 13   NT  A           23/96   von=22
BA   91   CR         1   TR 14   CH 14   NT  E-          23/96   von=22
BA   91   CR         1   TR 16   CH 16   NT  E-          23/96   von=22
BA   91   CR     1+1/4   TR  1   CH  1   NT  C'          23/96
BA   91   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA   91   CR     1+1/4   TR  9   CH  9   NT  E-          23/96
BA   91   CR     1+1/4   TR 11   CH 10   NT  C--         23/96   von=22
BA   91   CR     1+1/4   TR 11   CH 10   NT  Bb--        47/96
BA   91   CR     1+1/4   TR 13   CH 13   NT  C'          23/96
BA   91   CR     1+1/4   TR 14   CH 14   NT  E           23/96
BA   91   CR     1+1/4   TR 16   CH 16   NT  E           23/96
BA   91   CR     1+1/2   TR  1   CH  1   NT  D'          23/96   von=21
BA   91   CR     1+1/2   TR  2   CH  2   NT  D-          23/96   von=21
BA   91   CR     1+1/2   TR  7   CH  7   NT  G--         23/96   von=21
BA   91   CR     1+1/2   TR  9   CH  9   NT  D--         23/96   von=21
BA   91   CR     1+1/2   TR 11   CH 10   NT  G#--        23/96
BA   91   CR     1+1/2   TR 11   CH 10   NT  C--         23/96
BA   91   CR     1+1/2   TR 12   CH 12   NT  G--         23/96   von=21
BA   91   CR     1+1/2   TR 13   CH 13   NT  D'          23/96   von=21
BA   91   CR     1+1/2   TR 14   CH 14   NT  D-          23/96   von=21
BA   91   CR     1+1/2   TR 16   CH 16   NT  D-          23/96   von=21
BA   91   CR     1+3/4   TR  1   CH  1   NT  F'          47/96   von=20
BA   91   CR     1+3/4   TR  2   CH  2   NT  D           23/96   von=20
BA   91   CR     1+3/4   TR  7   CH  7   NT  G--         47/96   von=20
BA   91   CR     1+3/4   TR  9   CH  9   NT  D-          23/96   von=20
BA   91   CR     1+3/4   TR 11   CH 10   NT  Bb--        47/96   von=21
BA   91   CR     1+3/4   TR 12   CH 12   NT  G--         47/96   von=20
BA   91   CR     1+3/4   TR 13   CH 13   NT  F'          47/96   von=20
BA   91   CR     1+3/4   TR 14   CH 14   NT  D           23/96   von=20
BA   91   CR     1+3/4   TR 16   CH 16   NT  D           23/96   von=20
BA   91   CR         2   TR  2   CH  2   NT  C-          23/96   von=19
BA   91   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=25
BA   91   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=24
BA   91   CR         2   TR  9   CH  9   NT  C--         23/96   von=19
BA   91   CR         2   TR 11   CH 10   NT  G#--        23/96   von=20
BA   91   CR         2   TR 11   CH 10   NT  B---        23/96
BA   91   CR         2   TR 14   CH 14   NT  C-          23/96   von=19
BA   91   CR         2   TR 16   CH 16   NT  C-          23/96   von=19
BA   91   CR     2+1/4   TR  1   CH  1   NT  C'          23/96   von=18
BA   91   CR     2+1/4   TR  2   CH  2   NT  D-          23/96   von=18
BA   91   CR     2+1/4   TR  7   CH  7   NT  G#--        23/96   von=18
BA   91   CR     2+1/4   TR  9   CH  9   NT  D--         23/96   von=18
BA   91   CR     2+1/4   TR 11   CH 10   NT  G#--        23/96   von=19
BA   91   CR     2+1/4   TR 11   CH 10   NT  C--         23/96
BA   91   CR     2+1/4   TR 12   CH 12   NT  G#--        23/96   von=19
BA   91   CR     2+1/4   TR 13   CH 13   NT  C'          23/96   von=18
BA   91   CR     2+1/4   TR 14   CH 14   NT  D-          23/96   von=18
BA   91   CR     2+1/4   TR 16   CH 16   NT  D-          23/96   von=18
BA   91   CR     2+1/2   TR  1   CH  1   NT  A           23/96
BA   91   CR     2+1/2   TR  2   CH  2   NT  D           23/96
BA   91   CR     2+1/2   TR  7   CH  7   NT  G#--        47/96
BA   91   CR     2+1/2   TR  9   CH  9   NT  D-          23/96
BA   91   CR     2+1/2   TR 11   CH 10   NT  Bb--        47/96
BA   91   CR     2+1/2   TR 11   CH 10   NT  C--         23/96
BA   91   CR     2+1/2   TR 12   CH 12   NT  G#--        47/96   von=18
BA   91   CR     2+1/2   TR 13   CH 13   NT  A           23/96
BA   91   CR     2+1/2   TR 14   CH 14   NT  D           23/96
BA   91   CR     2+1/2   TR 16   CH 16   NT  D           23/96
BA   91   CR     2+3/4   TR  1   CH  1   NT  G#          23/96   von=17
BA   91   CR     2+3/4   TR  2   CH  2   NT  D-          23/96   von=17
BA   91   CR     2+3/4   TR  9   CH  9   NT  D--         23/96   von=17
BA   91   CR     2+3/4   TR 11   CH 10   NT  G#--        23/96   von=18
BA   91   CR     2+3/4   TR 13   CH 13   NT  G#          23/96   von=17
BA   91   CR     2+3/4   TR 14   CH 14   NT  D-          23/96   von=17
BA   91   CR     2+3/4   TR 16   CH 16   NT  D-          23/96   von=17
BA   91   CR         3   TR  1   CH  1   NT  G           23/96   von=16
BA   91   CR         3   TR  2   CH  2   NT  E-          23/96   von=16
BA   91   CR         3   TR  7   CH  7   NT  G--         47/96   von=16
BA   91   CR         3   TR  9   CH  9   NT  E--         23/96   von=16
BA   91   CR         3   TR 11   CH 10   NT  G#--        23/96   von=17
BA   91   CR         3   TR 11   CH 10   NT  D--         23/96
BA   91   CR         3   TR 11   CH 10   NT  B---        23/96
BA   91   CR         3   TR 12   CH 12   NT  G--         47/96   von=16
BA   91   CR         3   TR 13   CH 13   NT  G           23/96   von=16
BA   91   CR         3   TR 14   CH 14   NT  E-          23/96   von=16
BA   91   CR         3   TR 16   CH 16   NT  E-          23/96   von=16
BA   91   CR     3+1/4   TR  1   CH  1   NT  F           23/96   von=15
BA   91   CR     3+1/4   TR  2   CH  2   NT  E           23/96   von=15
BA   91   CR     3+1/4   TR  9   CH  9   NT  E-          23/96   von=15
BA   91   CR     3+1/4   TR 11   CH 10   NT  Bb--        47/96   von=16
BA   91   CR     3+1/4   TR 11   CH 10   NT  C--         23/96
BA   91   CR     3+1/4   TR 13   CH 13   NT  F           23/96   von=15
BA   91   CR     3+1/4   TR 14   CH 14   NT  E           23/96   von=15
BA   91   CR     3+1/4   TR 16   CH 16   NT  E           23/96   von=15
BA   91   CR     3+1/2   TR  1   CH  1   NT  E           23/96
BA   91   CR     3+1/2   TR  2   CH  2   NT  E-          23/96
BA   91   CR     3+1/2   TR  7   CH  7   NT  F--         47/96   von=15
BA   91   CR     3+1/2   TR  9   CH  9   NT  E--         23/96
BA   91   CR     3+1/2   TR 11   CH 10   NT  G#--        23/96   von=15
BA   91   CR     3+1/2   TR 11   CH 10   NT  C--         23/96
BA   91   CR     3+1/2   TR 12   CH 12   NT  F--         47/96   von=15
BA   91   CR     3+1/2   TR 13   CH 13   NT  E           23/96
BA   91   CR     3+1/2   TR 14   CH 14   NT  E-          23/96
BA   91   CR     3+1/2   TR 16   CH 16   NT  E-          23/96
BA   91   CR     3+3/4   TR  1   CH  1   NT  D           23/96   von=14
BA   91   CR     3+3/4   TR  2   CH  2   NT  F           23/96   von=14
BA   91   CR     3+3/4   TR  9   CH  9   NT  F-          23/96   von=14
BA   91   CR     3+3/4   TR 11   CH 10   NT  Bb--        47/96
BA   91   CR     3+3/4   TR 13   CH 13   NT  D           23/96   von=14
BA   91   CR     3+3/4   TR 14   CH 14   NT  F           23/96   von=14
BA   91   CR     3+3/4   TR 16   CH 16   NT  F           23/96   von=14

BA   92   CR         0   TR  1   CH  1   NT  E           23/96   von=13
BA   92   CR         0   TR  2   CH  2   NT  F-          23/96   von=13
BA   92   CR         0   TR  3   CH  3   NT  A--       3+95/96   von=13
BA   92   CR         0   TR  4   CH  4   NT  A-        3+95/96   von=13
BA   92   CR         0   TR  6   CH  6   NT  D         1+95/96   von=17
BA   92   CR         0   TR  6   CH  6   NT  D         1+95/96   von=16
BA   92   CR         0   TR  7   CH  7   NT  D--         23/96   von=13
BA   92   CR         0   TR  9   CH  9   NT  F--         23/96   von=13
BA   92   CR         0   TR 11   CH 10   NT  B---        23/96   von=14
BA   92   CR         0   TR 11   CH 10   NT  G#--        23/96
BA   92   CR         0   TR 11   CH 10   NT  G-          71/96
BA   92   CR         0   TR 12   CH 12   NT  D--         23/96   von=13
BA   92   CR         0   TR 13   CH 13   NT  E           23/96   von=13
BA   92   CR         0   TR 14   CH 14   NT  F-          23/96   von=13
BA   92   CR         0   TR 16   CH 16   NT  F-          23/96   von=13
BA   92   CR       1/4   TR  1   CH  1   NT  F           23/96   von=12
BA   92   CR       1/4   TR  2   CH  2   NT  F           23/96   von=12
BA   92   CR       1/4   TR  7   CH  7   NT  D--         47/96   von=12
BA   92   CR       1/4   TR  9   CH  9   NT  F-          23/96   von=12
BA   92   CR       1/4   TR 11   CH 10   NT  C--         23/96   von=13
BA   92   CR       1/4   TR 11   CH 10   NT  G#--        23/96
BA   92   CR       1/4   TR 12   CH 12   NT  D--         47/96   von=12
BA   92   CR       1/4   TR 13   CH 13   NT  F           23/96   von=12
BA   92   CR       1/4   TR 14   CH 14   NT  F           23/96   von=12
BA   92   CR       1/4   TR 16   CH 16   NT  F           23/96   von=12
BA   92   CR       1/2   TR  1   CH  1   NT  G           23/96   von=11
BA   92   CR       1/2   TR  2   CH  2   NT  F           23/96   von=11
BA   92   CR       1/2   TR  9   CH  9   NT  F-          23/96   von=11
BA   92   CR       1/2   TR 11   CH 10   NT  C--         23/96   von=12
BA   92   CR       1/2   TR 11   CH 10   NT  Bb--        47/96
BA   92   CR       1/2   TR 13   CH 13   NT  G           23/96   von=11
BA   92   CR       1/2   TR 14   CH 14   NT  F           23/96   von=11
BA   92   CR       1/2   TR 16   CH 16   NT  F           23/96   von=11
BA   92   CR       3/4   TR  1   CH  1   NT  G#          23/96
BA   92   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA   92   CR       3/4   TR  7   CH  7   NT  F--         23/96   von=11
BA   92   CR       3/4   TR  9   CH  9   NT  E--         23/96
BA   92   CR       3/4   TR 11   CH 10   NT  G#--        23/96
BA   92   CR       3/4   TR 12   CH 12   NT  F--         23/96   von=11
BA   92   CR       3/4   TR 13   CH 13   NT  G#          23/96
BA   92   CR       3/4   TR 14   CH 14   NT  E-          23/96
BA   92   CR       3/4   TR 16   CH 16   NT  E-          23/96
BA   92   CR         1   TR  1   CH  1   NT  A           23/96   von=10
BA   92   CR         1   TR  2   CH  2   NT  E           23/96   von=10
BA   92   CR         1   TR  7   CH  7   NT  F--         47/96   von=10
BA   92   CR         1   TR  9   CH  9   NT  E-          23/96   von=10
BA   92   CR         1   TR 11   CH 10   NT  G#--        23/96   von=11
BA   92   CR         1   TR 11   CH 10   NT  D--         23/96
BA   92   CR         1   TR 11   CH 10   NT  B---        23/96
BA   92   CR         1   TR 12   CH 12   NT  F--         47/96   von=10
BA   92   CR         1   TR 13   CH 13   NT  A           23/96   von=10
BA   92   CR         1   TR 14   CH 14   NT  E           23/96   von=10
BA   92   CR         1   TR 16   CH 16   NT  E           23/96   von=10
BA   92   CR     1+1/4   TR  1   CH  1   NT  C'          23/96   von=9
BA   92   CR     1+1/4   TR  2   CH  2   NT  E           23/96   von=9
BA   92   CR     1+1/4   TR  9   CH  9   NT  E-          23/96   von=9
BA   92   CR     1+1/4   TR 11   CH 10   NT  C--         23/96   von=10
BA   92   CR     1+1/4   TR 11   CH 10   NT  Bb--        47/96
BA   92   CR     1+1/4   TR 13   CH 13   NT  C'          23/96   von=9
BA   92   CR     1+1/4   TR 14   CH 14   NT  E           23/96   von=9
BA   92   CR     1+1/4   TR 16   CH 16   NT  E           23/96   von=9
BA   92   CR     1+1/2   TR  1   CH  1   NT  D'          23/96   von=8
BA   92   CR     1+1/2   TR  2   CH  2   NT  D-          23/96   von=8
BA   92   CR     1+1/2   TR  2   CH  2   NT  D           23/96
BA   92   CR     1+1/2   TR  7   CH  7   NT  D--         23/96   von=8
BA   92   CR     1+1/2   TR  9   CH  9   NT  D-          23/96   von=8
BA   92   CR     1+1/2   TR  9   CH  9   NT  D--         23/96
BA   92   CR     1+1/2   TR 11   CH 10   NT  G#--        23/96   von=9
BA   92   CR     1+1/2   TR 11   CH 10   NT  C--         23/96
BA   92   CR     1+1/2   TR 12   CH 12   NT  D--         23/96   von=8
BA   92   CR     1+1/2   TR 13   CH 13   NT  D'          23/96   von=8
BA   92   CR     1+1/2   TR 14   CH 14   NT  D           23/96   von=8
BA   92   CR     1+1/2   TR 14   CH 14   NT  D-          23/96
BA   92   CR     1+1/2   TR 16   CH 16   NT  D           23/96   von=8
BA   92   CR     1+1/2   TR 16   CH 16   NT  D-          23/96
BA   92   CR     1+3/4   TR  1   CH  1   NT  F'          23/96
BA   92   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA   92   CR     1+3/4   TR  7   CH  7   NT  D--         47/96
BA   92   CR     1+3/4   TR  9   CH  9   NT  D-          23/96
BA   92   CR     1+3/4   TR 11   CH 10   NT  G#--        23/96   von=8
BA   92   CR     1+3/4   TR 11   CH 10   NT  Bb--        47/96
BA   92   CR     1+3/4   TR 12   CH 12   NT  D--         47/96
BA   92   CR     1+3/4   TR 13   CH 13   NT  F'          23/96
BA   92   CR     1+3/4   TR 14   CH 14   NT  D           23/96
BA   92   CR     1+3/4   TR 16   CH 16   NT  D           23/96
BA   92   CR         2   TR  1   CH  1   NT  D'          23/96   von=7
BA   92   CR         2   TR  2   CH  2   NT  D           23/96   von=7
BA   92   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=9
BA   92   CR         2   TR  6   CH  6   NT  F'        1+95/96   von=8
BA   92   CR         2   TR  9   CH  9   NT  D-          23/96   von=7
BA   92   CR         2   TR 11   CH 10   NT  B---        23/96
BA   92   CR         2   TR 11   CH 10   NT  G#--        23/96
BA   92   CR         2   TR 13   CH 13   NT  D'          23/96   von=7
BA   92   CR         2   TR 14   CH 14   NT  D           23/96   von=7
BA   92   CR         2   TR 16   CH 16   NT  D           23/96   von=7
BA   92   CR     2+1/4   TR  1   CH  1   NT  C'          23/96   von=6
BA   92   CR     2+1/4   TR  2   CH  2   NT  E           23/96   von=6
BA   92   CR     2+1/4   TR  7   CH  7   NT  C--         23/96   von=6
BA   92   CR     2+1/4   TR  9   CH  9   NT  E-          23/96   von=6
BA   92   CR     2+1/4   TR 11   CH 10   NT  G#--        23/96   von=7
BA   92   CR     2+1/4   TR 11   CH 10   NT  C--         23/96
BA   92   CR     2+1/4   TR 12   CH 12   NT  C--         23/96   von=6
BA   92   CR     2+1/4   TR 13   CH 13   NT  C'          23/96   von=6
BA   92   CR     2+1/4   TR 14   CH 14   NT  E           23/96   von=6
BA   92   CR     2+1/4   TR 16   CH 16   NT  E           23/96   von=6
BA   92   CR     2+1/2   TR  1   CH  1   NT  A           23/96   von=5
BA   92   CR     2+1/2   TR  2   CH  2   NT  F           23/96   von=5
BA   92   CR     2+1/2   TR  7   CH  7   NT  C--         47/96   von=5
BA   92   CR     2+1/2   TR  9   CH  9   NT  F-          23/96   von=5
BA   92   CR     2+1/2   TR 11   CH 10   NT  C--         23/96   von=6
BA   92   CR     2+1/2   TR 11   CH 10   NT  Bb--        47/96
BA   92   CR     2+1/2   TR 12   CH 12   NT  C--         47/96   von=5
BA   92   CR     2+1/2   TR 13   CH 13   NT  A           23/96   von=5
BA   92   CR     2+1/2   TR 14   CH 14   NT  F           23/96   von=5
BA   92   CR     2+1/2   TR 16   CH 16   NT  F           23/96   von=5
