format=1 tracks=17 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 135
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI Ch. 1"
BA   25   CR      1/96   TR  8   CH  8   ST &B7 &06 &0C
BA   25   CR      1/96   TR  8   CH  8   ST &B7 &0A &40
BA   25   CR      1/96   TR  8   CH  8   Channel volume 100
BA   25   CR      1/96   TR  8   CH  8   ST &E7 &00 &40
BA   25   CR      1/96   TR  8   CH 16   End of track
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &0A &40
BA   25   CR      1/96   TR  9   CH  9   Channel volume 100
BA   25   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   25   CR      1/96   TR  9   CH  9   ST &B8 &0A &40
BA   25   CR      1/96   TR  9   CH  9   Channel volume 100
BA   25   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   25   CR      1/96   TR  9   CH 16   End of track
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &0A &40
BA   25   CR      1/96   TR 10   CH 10   Channel volume 100
BA   25   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   25   CR      1/96   TR 10   CH 10   ST &B9 &0A &40
BA   25   CR      1/96   TR 10   CH 10   Channel volume 100
BA   25   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   25   CR      1/96   TR 10   CH 16   End of track
BA   25   CR      1/96   TR 11   CH 11   ST &BA &65 &00
BA   25   CR      1/96   TR 11   CH 11   ST &BA &64 &00
BA   25   CR      1/96   TR 11   CH 11   ST &BA &06 &0C
BA   25   CR      1/96   TR 11   CH 11   ST &BA &0A &40
BA   25   CR      1/96   TR 11   CH 11   Channel volume 100
BA   25   CR      1/96   TR 11   CH 11   ST &EA &00 &40
BA   25   CR      1/96   TR 11   CH 11   ST &BA &65 &00
BA   25   CR      1/96   TR 11   CH 11   ST &BA &64 &00
BA   25   CR      1/96   TR 11   CH 11   ST &BA &06 &0C
BA   25   CR      1/96   TR 11   CH 11   ST &BA &0A &40
BA   25   CR      1/96   TR 11   CH 11   Channel volume 100
BA   25   CR      1/96   TR 11   CH 11   ST &EA &00 &40
BA   25   CR      1/96   TR 11   CH 16   End of track
BA   25   CR      1/96   TR 12   CH 12   ST &BB &65 &00
BA   25   CR      1/96   TR 12   CH 12   ST &BB &64 &00
BA   25   CR      1/96   TR 12   CH 12   ST &BB &06 &0C
BA   25   CR      1/96   TR 12   CH 12   ST &BB &0A &40
BA   25   CR      1/96   TR 12   CH 12   Channel volume 100
BA   25   CR      1/96   TR 12   CH 12   ST &EB &00 &40
BA   25   CR      1/96   TR 12   CH 12   ST &BB &65 &00
BA   25   CR      1/96   TR 12   CH 12   ST &BB &64 &00
BA   25   CR      1/96   TR 12   CH 12   ST &BB &06 &0C
BA   25   CR      1/96   TR 12   CH 12   ST &BB &0A &40
BA   25   CR      1/96   TR 12   CH 12   Channel volume 100
BA   25   CR      1/96   TR 12   CH 12   ST &EB &00 &40
BA   25   CR      1/96   TR 12   CH 16   End of track
BA   25   CR      1/96   TR 13   CH 13   ST &BC &65 &00
BA   25   CR      1/96   TR 13   CH 13   ST &BC &64 &00
BA   25   CR      1/96   TR 13   CH 13   ST &BC &06 &0C
BA   25   CR      1/96   TR 13   CH 13   ST &BC &0A &40
BA   25   CR      1/96   TR 13   CH 13   Channel volume 100
BA   25   CR      1/96   TR 13   CH 13   ST &EC &00 &40
BA   25   CR      1/96   TR 13   CH 13   ST &BC &65 &00
BA   25   CR      1/96   TR 13   CH 13   ST &BC &64 &00
BA   25   CR      1/96   TR 13   CH 13   ST &BC &06 &0C
BA   25   CR      1/96   TR 13   CH 13   ST &BC &0A &40
BA   25   CR      1/96   TR 13   CH 13   Channel volume 100
BA   25   CR      1/96   TR 13   CH 13   ST &EC &00 &40
BA   25   CR      1/96   TR 13   CH 16   End of track
BA   25   CR      1/96   TR 14   CH 14   ST &BD &65 &00
BA   25   CR      1/96   TR 14   CH 14   ST &BD &64 &00
BA   25   CR      1/96   TR 14   CH 14   ST &BD &06 &0C
BA   25   CR      1/96   TR 14   CH 14   ST &BD &0A &40
BA   25   CR      1/96   TR 14   CH 14   Channel volume 100
BA   25   CR      1/96   TR 14   CH 14   ST &ED &00 &40
BA   25   CR      1/96   TR 14   CH 14   ST &BD &65 &00
BA   25   CR      1/96   TR 14   CH 14   ST &BD &64 &00
BA   25   CR      1/96   TR 14   CH 14   ST &BD &06 &0C
BA   25   CR      1/96   TR 14   CH 14   ST &BD &0A &40
BA   25   CR      1/96   TR 14   CH 14   Channel volume 100
BA   25   CR      1/96   TR 14   CH 14   ST &ED &00 &40
BA   25   CR      1/96   TR 14   CH 16   End of track
BA   25   CR      1/96   TR 15   CH 15   ST &BE &65 &00
BA   25   CR      1/96   TR 15   CH 15   ST &BE &64 &00
BA   25   CR      1/96   TR 15   CH 15   ST &BE &06 &0C
BA   25   CR      1/96   TR 15   CH 15   ST &BE &0A &40
BA   25   CR      1/96   TR 15   CH 15   Channel volume 100
BA   25   CR      1/96   TR 15   CH 15   ST &EE &00 &40
BA   25   CR      1/96   TR 15   CH 15   ST &BE &65 &00
BA   25   CR      1/96   TR 15   CH 15   ST &BE &64 &00
BA   25   CR      1/96   TR 15   CH 15   ST &BE &06 &0C
BA   25   CR      1/96   TR 15   CH 15   ST &BE &0A &40
BA   25   CR      1/96   TR 15   CH 15   Channel volume 100
BA   25   CR      1/96   TR 15   CH 15   ST &EE &00 &40
BA   25   CR      1/96   TR 15   CH 16   End of track
BA   25   CR      1/96   TR 16   CH 16   ST &BF &65 &00
BA   25   CR      1/96   TR 16   CH 16   ST &BF &64 &00
BA   25   CR      1/96   TR 16   CH 16   ST &BF &06 &0C
BA   25   CR      1/96   TR 16   CH 16   ST &BF &0A &40
BA   25   CR      1/96   TR 16   CH 16   Channel volume 100
BA   25   CR      1/96   TR 16   CH 16   ST &EF &00 &40
BA   25   CR      1/96   TR 16   CH 16   ST &BF &65 &00
BA   25   CR      1/96   TR 16   CH 16   ST &BF &64 &00
BA   25   CR      1/96   TR 16   CH 16   ST &BF &06 &0C
BA   25   CR      1/96   TR 16   CH 16   ST &BF &0A &40
BA   25   CR      1/96   TR 16   CH 16   Channel volume 100
BA   25   CR      1/96   TR 16   CH 16   ST &EF &00 &40
BA   25   CR      1/96   TR 16   CH 16   End of track
# Successfully parsed
# Duration = 42.6713 seconds
