format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 62
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "trumpet"
BA    6   CR   2+19/32   TR  2   CH  2   Channel volume 84
BA    6   CR   2+29/48   TR  1   CH  1   Channel volume 84
BA    6   CR   2+29/48   TR  2   CH  2   Channel volume 84
BA    6   CR   2+59/96   TR  1   CH  1   Channel volume 84
BA    6   CR   2+59/96   TR  2   CH  2   Channel volume 83
BA    6   CR     2+5/8   TR  1   CH  1   Channel volume 83
BA    6   CR     2+5/8   TR  2   CH  2   Channel volume 83
BA    6   CR   2+61/96   TR  1   CH  1   Channel volume 83
BA    6   CR   2+61/96   TR  2   CH  2   Channel volume 83
BA    6   CR   2+31/48   TR  1   CH  1   Channel volume 83
BA    6   CR   2+31/48   TR  2   CH  2   Channel volume 82
BA    6   CR   2+21/32   TR  1   CH  1   Channel volume 82
BA    6   CR   2+21/32   TR  2   CH  2   Channel volume 82
BA    6   CR     2+2/3   TR  1   CH  1   Channel volume 82
BA    6   CR     2+2/3   TR  2   CH  2   Channel volume 81
BA    6   CR   2+65/96   TR  1   CH  1   Channel volume 82
BA    6   CR   2+65/96   TR  2   CH  2   Channel volume 81
BA    6   CR   2+11/16   TR  1   CH  1   Channel volume 81
BA    6   CR   2+11/16   TR  2   CH  2   Channel volume 81
BA    6   CR   2+67/96   TR  1   CH  1   Channel volume 81
BA    6   CR   2+67/96   TR  2   CH  2   Channel volume 80
BA    6   CR   2+17/24   TR  1   CH  1   Channel volume 80
BA    6   CR   2+17/24   TR  2   CH  2   Channel volume 80
BA    6   CR   2+23/32   TR  1   CH  1   Channel volume 80
BA    6   CR   2+23/32   TR  2   CH  2   Channel volume 80
BA    6   CR   2+35/48   TR  1   CH  1   Channel volume 80
BA    6   CR   2+35/48   TR  2   CH  2   Channel volume 79
BA    6   CR   2+71/96   TR  1   CH  1   Channel volume 79
BA    6   CR   2+71/96   TR  2   CH  2   Channel volume 79
BA    6   CR     2+3/4   TR  1   CH  1   Channel volume 79
BA    6   CR     2+3/4   TR  2   CH  2   Channel volume 78
BA    6   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    6   CR   2+73/96   TR  1   CH  1   Channel volume 78
BA    6   CR   2+73/96   TR  2   CH  2   Channel volume 78
BA    6   CR   2+37/48   TR  1   CH  1   Channel volume 78
BA    6   CR   2+37/48   TR  2   CH  2   Channel volume 78
BA    6   CR   2+25/32   TR  1   CH  1   Channel volume 78
BA    6   CR   2+25/32   TR  2   CH  2   Channel volume 77
BA    6   CR   2+19/24   TR  1   CH  1   Channel volume 77
BA    6   CR   2+19/24   TR  2   CH  2   Channel volume 77
BA    6   CR   2+77/96   TR  1   CH  1   Channel volume 77
BA    6   CR   2+77/96   TR  2   CH  2   Channel volume 77
BA    6   CR   2+13/16   TR  1   CH  1   Channel volume 77
BA    6   CR   2+13/16   TR  2   CH  2   Channel volume 76
BA    6   CR   2+79/96   TR  1   CH  1   Channel volume 76
BA    6   CR   2+79/96   TR  2   CH  2   Channel volume 76
BA    6   CR     2+5/6   TR  1   CH  1   Channel volume 76
BA    6   CR     2+5/6   TR  2   CH  2   Channel volume 75
BA    6   CR   2+27/32   TR  1   CH  1   Channel volume 75
BA    6   CR   2+27/32   TR  2   CH  2   Channel volume 75
BA    6   CR   2+41/48   TR  1   CH  1   Channel volume 75
BA    6   CR   2+41/48   TR  2   CH  2   Channel volume 75
BA    6   CR   2+83/96   TR  1   CH  1   Channel volume 75
BA    6   CR   2+83/96   TR  2   CH  2   Channel volume 74
BA    6   CR     2+7/8   TR  1   CH  1   Channel volume 74
BA    6   CR     2+7/8   TR  2   CH  2   Channel volume 74
BA    6   CR   2+85/96   TR  1   CH  1   Channel volume 74
BA    6   CR   2+85/96   TR  2   CH  2   Channel volume 74
BA    6   CR   2+43/48   TR  1   CH  1   Channel volume 74
BA    6   CR   2+43/48   TR  2   CH  2   Channel volume 73
BA    6   CR   2+29/32   TR  1   CH  1   Channel volume 73
BA    6   CR   2+29/32   TR  2   CH  2   Channel volume 73
BA    6   CR   2+11/12   TR  1   CH  1   Channel volume 73
BA    6   CR   2+11/12   TR  2   CH  2   Channel volume 72
BA    6   CR   2+89/96   TR  1   CH  1   Channel volume 72
BA    6   CR   2+89/96   TR  2   CH  2   Channel volume 72
BA    6   CR   2+15/16   TR  1   CH  1   Channel volume 72
BA    6   CR   2+15/16   TR  2   CH  2   Channel volume 72
BA    6   CR   2+91/96   TR  1   CH  1   Channel volume 72
BA    6   CR   2+91/96   TR  2   CH  2   Channel volume 71
BA    6   CR   2+23/24   TR  1   CH  1   Channel volume 71
BA    6   CR   2+23/24   TR  2   CH  2   Channel volume 71
BA    6   CR   2+31/32   TR  1   CH  1   Channel volume 71
BA    6   CR   2+31/32   TR  2   CH  2   Channel volume 71
BA    6   CR   2+47/48   TR  1   CH  1   Channel volume 70
BA    6   CR   2+47/48   TR  2   CH  2   Channel volume 70
BA    6   CR   2+95/96   TR  1   CH  1   Channel volume 70
BA    6   CR   2+95/96   TR  2   CH  2   Channel volume 70
BA    6   CR         3   TR  1   CH  1   Channel volume 70
BA    6   CR         3   TR  2   CH  2   Channel volume 69
BA    6   CR         3   TR  5   CH  5   NT  A--         23/96   voff=99
BA    6   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA    6   CR    3+1/96   TR  1   CH  1   Channel volume 69
BA    6   CR    3+1/96   TR  2   CH  2   Channel volume 69
BA    6   CR    3+1/48   TR  1   CH  1   Channel volume 69
BA    6   CR    3+1/48   TR  2   CH  2   Channel volume 69
BA    6   CR    3+1/32   TR  1   CH  1   Channel volume 69
BA    6   CR    3+1/32   TR  2   CH  2   Channel volume 68
BA    6   CR    3+1/24   TR  1   CH  1   Channel volume 68
BA    6   CR    3+1/24   TR  2   CH  2   Channel volume 68
BA    6   CR    3+5/96   TR  1   CH  1   Channel volume 68
BA    6   CR    3+5/96   TR  2   CH  2   Channel volume 68
BA    6   CR    3+1/16   TR  1   CH  1   Channel volume 67
BA    6   CR    3+1/16   TR  2   CH  2   Channel volume 67
BA    6   CR    3+7/96   TR  1   CH  1   Channel volume 67
BA    6   CR    3+7/96   TR  2   CH  2   Channel volume 67
BA    6   CR    3+1/12   TR  1   CH  1   Channel volume 67
BA    6   CR    3+1/12   TR  2   CH  2   Channel volume 66
BA    6   CR    3+3/32   TR  1   CH  1   Channel volume 66
BA    6   CR    3+3/32   TR  2   CH  2   Channel volume 66
BA    6   CR    3+5/48   TR  1   CH  1   Channel volume 66
BA    6   CR    3+5/48   TR  2   CH  2   Channel volume 66
BA    6   CR   3+11/96   TR  1   CH  1   Channel volume 66
BA    6   CR   3+11/96   TR  2   CH  2   Channel volume 65
BA    6   CR     3+1/8   TR  1   CH  1   Channel volume 65
BA    6   CR     3+1/8   TR  2   CH  2   Channel volume 65
BA    6   CR     3+1/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    6   CR   3+13/96   TR  1   CH  1   Channel volume 65
BA    6   CR   3+13/96   TR  2   CH  2   Channel volume 65
BA    6   CR    3+7/48   TR  1   CH  1   Channel volume 64
BA    6   CR    3+7/48   TR  2   CH  2   Channel volume 64
BA    6   CR    3+5/32   TR  1   CH  1   Channel volume 64
BA    6   CR    3+5/32   TR  2   CH  2   Channel volume 64
BA    6   CR     3+1/6   TR  1   CH  1   Channel volume 64
BA    6   CR     3+1/6   TR  2   CH  2   Channel volume 63
BA    6   CR   3+17/96   TR  1   CH  1   Channel volume 63
BA    6   CR   3+17/96   TR  2   CH  2   Channel volume 63
BA    6   CR    3+3/16   TR  1   CH  1   Channel volume 63
BA    6   CR    3+3/16   TR  2   CH  2   Channel volume 63
BA    6   CR   3+19/96   TR  1   CH  1   Channel volume 62
BA    6   CR   3+19/96   TR  2   CH  2   Channel volume 62
BA    6   CR    3+5/24   TR  1   CH  1   Channel volume 62
BA    6   CR    3+5/24   TR  2   CH  2   Channel volume 62
BA    6   CR    3+7/32   TR  1   CH  1   Channel volume 62
BA    6   CR    3+7/32   TR  2   CH  2   Channel volume 62
BA    6   CR   3+11/48   TR  1   CH  1   Channel volume 61
BA    6   CR   3+11/48   TR  2   CH  2   Channel volume 61
BA    6   CR   3+23/96   TR  1   CH  1   Channel volume 61
BA    6   CR   3+23/96   TR  2   CH  2   Channel volume 61
BA    6   CR     3+1/4   TR  1   CH  1   Channel volume 61
BA    6   CR     3+1/4   TR  2   CH  2   Channel volume 60
BA    6   CR   3+25/96   TR  1   CH  1   Channel volume 60
BA    6   CR   3+25/96   TR  2   CH  2   Channel volume 60
BA    6   CR   3+13/48   TR  1   CH  1   Channel volume 60
BA    6   CR   3+13/48   TR  2   CH  2   Channel volume 60
BA    6   CR    3+9/32   TR  1   CH  1   Channel volume 59
BA    6   CR    3+9/32   TR  2   CH  2   Channel volume 59
BA    6   CR    3+7/24   TR  1   CH  1   Channel volume 59
BA    6   CR    3+7/24   TR  2   CH  2   Channel volume 59
BA    6   CR   3+29/96   TR  1   CH  1   Channel volume 59
BA    6   CR   3+29/96   TR  2   CH  2   Channel volume 59
BA    6   CR    3+5/16   TR  1   CH  1   Channel volume 58
BA    6   CR    3+5/16   TR  2   CH  2   Channel volume 58
BA    6   CR   3+31/96   TR  1   CH  1   Channel volume 58
BA    6   CR   3+31/96   TR  2   CH  2   Channel volume 58
BA    6   CR     3+1/3   TR  1   CH  1   Channel volume 57
BA    6   CR     3+1/3   TR  2   CH  2   Channel volume 57
BA    6   CR   3+11/32   TR  1   CH  1   Channel volume 57
BA    6   CR   3+11/32   TR  2   CH  2   Channel volume 57
BA    6   CR   3+17/48   TR  1   CH  1   Channel volume 57
BA    6   CR   3+17/48   TR  2   CH  2   Channel volume 57
BA    6   CR   3+35/96   TR  1   CH  1   Channel volume 56
BA    6   CR   3+35/96   TR  2   CH  2   Channel volume 56
BA    6   CR     3+3/8   TR  1   CH  1   Channel volume 56
BA    6   CR     3+3/8   TR  2   CH  2   Channel volume 56
BA    6   CR     3+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    6   CR   3+37/96   TR  1   CH  1   Channel volume 56
BA    6   CR   3+37/96   TR  2   CH  2   Channel volume 56
BA    6   CR   3+19/48   TR  1   CH  1   Channel volume 55
BA    6   CR   3+19/48   TR  2   CH  2   Channel volume 55
BA    6   CR   3+13/32   TR  1   CH  1   Channel volume 55
BA    6   CR   3+13/32   TR  2   CH  2   Channel volume 55
BA    6   CR    3+5/12   TR  1   CH  1   Channel volume 54
BA    6   CR    3+5/12   TR  2   CH  2   Channel volume 54
BA    6   CR   3+41/96   TR  1   CH  1   Channel volume 54
BA    6   CR   3+41/96   TR  2   CH  2   Channel volume 54
BA    6   CR    3+7/16   TR  1   CH  1   Channel volume 54
BA    6   CR    3+7/16   TR  2   CH  2   Channel volume 54
BA    6   CR   3+43/96   TR  1   CH  1   Channel volume 53
BA    6   CR   3+43/96   TR  2   CH  2   Channel volume 53
BA    6   CR   3+11/24   TR  1   CH  1   Channel volume 53
BA    6   CR   3+11/24   TR  2   CH  2   Channel volume 53
BA    6   CR   3+15/32   TR  1   CH  1   Channel volume 53
BA    6   CR   3+15/32   TR  2   CH  2   Channel volume 53
BA    6   CR   3+23/48   TR  1   CH  1   Channel volume 52
BA    6   CR   3+23/48   TR  2   CH  2   Channel volume 52
BA    6   CR   3+47/96   TR  1   CH  1   Channel volume 52
BA    6   CR   3+47/96   TR  2   CH  2   Channel volume 52
BA    6   CR     3+1/2   TR  1   CH  1   Channel volume 51
BA    6   CR     3+1/2   TR  2   CH  2   Channel volume 51
BA    6   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA    6   CR     3+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA    6   CR     3+1/2   TR  5   CH  5   NT  A--         23/96   voff=99
BA    6   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR   3+73/96   TR  2   CH  2   Channel volume 53
BA    6   CR   3+37/48   TR  2   CH  2   Channel volume 55
BA    6   CR   3+25/32   TR  1   CH  1   Channel volume 53
BA    6   CR   3+25/32   TR  2   CH  2   Channel volume 57
BA    6   CR   3+19/24   TR  1   CH  1   Channel volume 55
BA    6   CR   3+19/24   TR  2   CH  2   Channel volume 59
BA    6   CR   3+77/96   TR  1   CH  1   Channel volume 58
BA    6   CR   3+77/96   TR  2   CH  2   Channel volume 61
BA    6   CR   3+13/16   TR  1   CH  1   Channel volume 60
BA    6   CR   3+13/16   TR  2   CH  2   Channel volume 63
BA    6   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR   3+79/96   TR  1   CH  1   Channel volume 62
BA    6   CR   3+79/96   TR  2   CH  2   Channel volume 65
BA    6   CR     3+5/6   TR  1   CH  1   Channel volume 64
BA    6   CR     3+5/6   TR  2   CH  2   Channel volume 66
BA    6   CR   3+27/32   TR  1   CH  1   Channel volume 66
BA    6   CR   3+27/32   TR  2   CH  2   Channel volume 68
BA    6   CR   3+41/48   TR  1   CH  1   Channel volume 68
BA    6   CR   3+41/48   TR  2   CH  2   Channel volume 70
BA    6   CR   3+83/96   TR  1   CH  1   Channel volume 70
BA    6   CR   3+83/96   TR  2   CH  2   Channel volume 72
BA    6   CR     3+7/8   TR  1   CH  1   Channel volume 72
BA    6   CR     3+7/8   TR  2   CH  2   Channel volume 74
BA    6   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR   3+85/96   TR  1   CH  1   Channel volume 74
BA    6   CR   3+85/96   TR  2   CH  2   Channel volume 76
BA    6   CR   3+43/48   TR  1   CH  1   Channel volume 76
BA    6   CR   3+43/48   TR  2   CH  2   Channel volume 78
BA    6   CR   3+29/32   TR  1   CH  1   Channel volume 78
BA    6   CR   3+29/32   TR  2   CH  2   Channel volume 79
BA    6   CR   3+11/12   TR  1   CH  1   Channel volume 80
BA    6   CR   3+11/12   TR  2   CH  2   Channel volume 81
BA    6   CR   3+89/96   TR  1   CH  1   Channel volume 82
BA    6   CR   3+89/96   TR  2   CH  2   Channel volume 83
BA    6   CR   3+15/16   TR  1   CH  1   Channel volume 84
BA    6   CR   3+15/16   TR  2   CH  2   Channel volume 85
BA    6   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    6   CR   3+91/96   TR  1   CH  1   Channel volume 86
BA    6   CR   3+91/96   TR  2   CH  2   Channel volume 87
BA    6   CR   3+23/24   TR  1   CH  1   Channel volume 88
BA    6   CR   3+23/24   TR  2   CH  2   Channel volume 89
BA    6   CR   3+31/32   TR  1   CH  1   Channel volume 90
BA    6   CR   3+31/32   TR  2   CH  2   Channel volume 91
BA    6   CR   3+47/48   TR  1   CH  1   Channel volume 92
BA    6   CR   3+47/48   TR  2   CH  2   Channel volume 93
BA    6   CR   3+95/96   TR  1   CH  1   Channel volume 94
BA    6   CR   3+95/96   TR  2   CH  2   Channel volume 94

BA    7   CR         0   TR  1   CH  1   Channel volume 96
BA    7   CR         0   TR  1   CH  1   NT  G'          23/96   voff=99
BA    7   CR         0   TR  2   CH  2   Channel volume 96
BA    7   CR         0   TR  2   CH  2   NT  B           23/96   voff=99
BA    7   CR         0   TR  5   CH  5   NT  G--         23/96   voff=99
BA    7   CR         0   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR       1/4   TR  1   CH  1   NT  D'          13/96   voff=99
BA    7   CR       1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR       3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR       1/2   TR  1   CH  1   NT  D'          13/96   voff=99
BA    7   CR       1/2   TR  3   CH  3   NT  D-          13/96   voff=99
BA    7   CR       1/2   TR  3   CH  3   NT  G-          13/96   voff=99
BA    7   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR       3/4   TR  1   CH  1   NT  D'          13/96   voff=99
BA    7   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR         1   TR  1   CH  1   NT  C'           5/96   voff=99
BA    7   CR         1   TR  2   CH  2   NT  A           35/96   voff=99
BA    7   CR         1   TR  5   CH  5   NT  D--         23/96   voff=99
BA    7   CR         1   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR    1+1/16   TR  1   CH  1   NT  D'           5/96   voff=99
BA    7   CR     1+1/8   TR  1   CH  1   NT  C'           5/96   voff=99
BA    7   CR    1+3/16   TR  1   CH  1   NT  C'          17/96   voff=99
BA    7   CR     1+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR     1+3/8   TR  2   CH  2   NT  A           11/96   voff=99
BA    7   CR     1+1/2   TR  1   CH  1   NT  B         1+95/96   voff=99
BA    7   CR     1+1/2   TR  2   CH  2   NT  G         1+95/96   voff=99
BA    7   CR     1+1/2   TR  3   CH  3   NT  D-          13/96   voff=99
BA    7   CR     1+1/2   TR  3   CH  3   NT  G-          13/96   voff=99
BA    7   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR     1+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR   1+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR     1+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR   1+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    7   CR         2   TR  5   CH  5   NT  G--         23/96   voff=99
BA    7   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR    2+9/32   TR  1   CH  1   Channel volume 96
BA    7   CR    2+9/32   TR  2   CH  2   Channel volume 96
BA    7   CR    2+7/24   TR  1   CH  1   Channel volume 96
BA    7   CR    2+7/24   TR  2   CH  2   Channel volume 96
BA    7   CR   2+29/96   TR  1   CH  1   Channel volume 95
BA    7   CR   2+29/96   TR  2   CH  2   Channel volume 95
BA    7   CR    2+5/16   TR  1   CH  1   Channel volume 95
BA    7   CR    2+5/16   TR  2   CH  2   Channel volume 95
BA    7   CR   2+31/96   TR  1   CH  1   Channel volume 94
BA    7   CR   2+31/96   TR  2   CH  2   Channel volume 94
BA    7   CR     2+1/3   TR  1   CH  1   Channel volume 94
BA    7   CR     2+1/3   TR  2   CH  2   Channel volume 94
BA    7   CR   2+11/32   TR  1   CH  1   Channel volume 94
BA    7   CR   2+11/32   TR  2   CH  2   Channel volume 94
BA    7   CR   2+17/48   TR  1   CH  1   Channel volume 93
BA    7   CR   2+17/48   TR  2   CH  2   Channel volume 93
BA    7   CR   2+35/96   TR  1   CH  1   Channel volume 93
BA    7   CR   2+35/96   TR  2   CH  2   Channel volume 93
BA    7   CR     2+3/8   TR  1   CH  1   Channel volume 93
BA    7   CR     2+3/8   TR  2   CH  2   Channel volume 93
BA    7   CR     2+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR   2+37/96   TR  1   CH  1   Channel volume 92
BA    7   CR   2+37/96   TR  2   CH  2   Channel volume 92
BA    7   CR   2+19/48   TR  1   CH  1   Channel volume 92
BA    7   CR   2+19/48   TR  2   CH  2   Channel volume 92
BA    7   CR   2+13/32   TR  1   CH  1   Channel volume 91
BA    7   CR   2+13/32   TR  2   CH  2   Channel volume 91
BA    7   CR    2+5/12   TR  1   CH  1   Channel volume 91
BA    7   CR    2+5/12   TR  2   CH  2   Channel volume 91
BA    7   CR   2+41/96   TR  1   CH  1   Channel volume 91
BA    7   CR   2+41/96   TR  2   CH  2   Channel volume 91
BA    7   CR    2+7/16   TR  1   CH  1   Channel volume 90
BA    7   CR    2+7/16   TR  2   CH  2   Channel volume 90
BA    7   CR   2+43/96   TR  1   CH  1   Channel volume 90
BA    7   CR   2+43/96   TR  2   CH  2   Channel volume 90
BA    7   CR   2+11/24   TR  1   CH  1   Channel volume 90
BA    7   CR   2+11/24   TR  2   CH  2   Channel volume 90
BA    7   CR   2+15/32   TR  1   CH  1   Channel volume 89
BA    7   CR   2+15/32   TR  2   CH  2   Channel volume 89
BA    7   CR   2+23/48   TR  1   CH  1   Channel volume 89
BA    7   CR   2+23/48   TR  2   CH  2   Channel volume 89
BA    7   CR   2+47/96   TR  1   CH  1   Channel volume 88
BA    7   CR   2+47/96   TR  2   CH  2   Channel volume 88
BA    7   CR     2+1/2   TR  1   CH  1   Channel volume 88
BA    7   CR     2+1/2   TR  2   CH  2   Channel volume 88
BA    7   CR     2+1/2   TR  3   CH  3   NT  D-          13/96   voff=99
BA    7   CR     2+1/2   TR  3   CH  3   NT  G-          13/96   voff=99
BA    7   CR     2+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR   2+49/96   TR  1   CH  1   Channel volume 88
BA    7   CR   2+49/96   TR  2   CH  2   Channel volume 88
BA    7   CR   2+25/48   TR  1   CH  1   Channel volume 87
BA    7   CR   2+25/48   TR  2   CH  2   Channel volume 87
BA    7   CR   2+17/32   TR  1   CH  1   Channel volume 87
BA    7   CR   2+17/32   TR  2   CH  2   Channel volume 87
BA    7   CR   2+13/24   TR  1   CH  1   Channel volume 86
BA    7   CR   2+13/24   TR  2   CH  2   Channel volume 86
BA    7   CR   2+53/96   TR  1   CH  1   Channel volume 86
BA    7   CR   2+53/96   TR  2   CH  2   Channel volume 86
BA    7   CR    2+9/16   TR  1   CH  1   Channel volume 86
BA    7   CR    2+9/16   TR  2   CH  2   Channel volume 86
BA    7   CR   2+55/96   TR  1   CH  1   Channel volume 85
BA    7   CR   2+55/96   TR  2   CH  2   Channel volume 85
BA    7   CR    2+7/12   TR  1   CH  1   Channel volume 85
BA    7   CR    2+7/12   TR  2   CH  2   Channel volume 85
BA    7   CR   2+19/32   TR  1   CH  1   Channel volume 85
BA    7   CR   2+19/32   TR  2   CH  2   Channel volume 85
BA    7   CR   2+29/48   TR  1   CH  1   Channel volume 84
BA    7   CR   2+29/48   TR  2   CH  2   Channel volume 84
BA    7   CR   2+59/96   TR  1   CH  1   Channel volume 84
BA    7   CR   2+59/96   TR  2   CH  2   Channel volume 84
BA    7   CR     2+5/8   TR  1   CH  1   Channel volume 83
BA    7   CR     2+5/8   TR  2   CH  2   Channel volume 83
BA    7   CR   2+61/96   TR  1   CH  1   Channel volume 83
BA    7   CR   2+61/96   TR  2   CH  2   Channel volume 83
BA    7   CR   2+31/48   TR  1   CH  1   Channel volume 83
BA    7   CR   2+31/48   TR  2   CH  2   Channel volume 83
BA    7   CR   2+21/32   TR  1   CH  1   Channel volume 82
BA    7   CR   2+21/32   TR  2   CH  2   Channel volume 82
BA    7   CR     2+2/3   TR  1   CH  1   Channel volume 82
BA    7   CR     2+2/3   TR  2   CH  2   Channel volume 82
BA    7   CR   2+65/96   TR  1   CH  1   Channel volume 82
BA    7   CR   2+65/96   TR  2   CH  2   Channel volume 82
BA    7   CR   2+11/16   TR  1   CH  1   Channel volume 81
BA    7   CR   2+11/16   TR  2   CH  2   Channel volume 81
BA    7   CR   2+67/96   TR  1   CH  1   Channel volume 81
BA    7   CR   2+67/96   TR  2   CH  2   Channel volume 81
BA    7   CR   2+17/24   TR  1   CH  1   Channel volume 80
BA    7   CR   2+17/24   TR  2   CH  2   Channel volume 80
BA    7   CR   2+23/32   TR  1   CH  1   Channel volume 80
BA    7   CR   2+23/32   TR  2   CH  2   Channel volume 80
BA    7   CR   2+35/48   TR  1   CH  1   Channel volume 80
BA    7   CR   2+35/48   TR  2   CH  2   Channel volume 80
BA    7   CR   2+71/96   TR  1   CH  1   Channel volume 79
BA    7   CR   2+71/96   TR  2   CH  2   Channel volume 79
BA    7   CR     2+3/4   TR  1   CH  1   Channel volume 79
BA    7   CR     2+3/4   TR  2   CH  2   Channel volume 79
BA    7   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR   2+73/96   TR  1   CH  1   Channel volume 78
BA    7   CR   2+73/96   TR  2   CH  2   Channel volume 78
BA    7   CR   2+37/48   TR  1   CH  1   Channel volume 78
BA    7   CR   2+37/48   TR  2   CH  2   Channel volume 78
BA    7   CR   2+25/32   TR  1   CH  1   Channel volume 78
BA    7   CR   2+25/32   TR  2   CH  2   Channel volume 78
BA    7   CR   2+19/24   TR  1   CH  1   Channel volume 77
BA    7   CR   2+19/24   TR  2   CH  2   Channel volume 77
BA    7   CR   2+77/96   TR  1   CH  1   Channel volume 77
BA    7   CR   2+77/96   TR  2   CH  2   Channel volume 77
BA    7   CR   2+13/16   TR  1   CH  1   Channel volume 77
BA    7   CR   2+13/16   TR  2   CH  2   Channel volume 77
BA    7   CR   2+79/96   TR  1   CH  1   Channel volume 76
BA    7   CR   2+79/96   TR  2   CH  2   Channel volume 76
BA    7   CR     2+5/6   TR  1   CH  1   Channel volume 76
BA    7   CR     2+5/6   TR  2   CH  2   Channel volume 76
BA    7   CR   2+27/32   TR  1   CH  1   Channel volume 75
BA    7   CR   2+27/32   TR  2   CH  2   Channel volume 75
BA    7   CR   2+41/48   TR  1   CH  1   Channel volume 75
BA    7   CR   2+41/48   TR  2   CH  2   Channel volume 75
BA    7   CR   2+83/96   TR  1   CH  1   Channel volume 75
BA    7   CR   2+83/96   TR  2   CH  2   Channel volume 75
BA    7   CR     2+7/8   TR  1   CH  1   Channel volume 74
BA    7   CR     2+7/8   TR  2   CH  2   Channel volume 74
BA    7   CR   2+85/96   TR  1   CH  1   Channel volume 74
BA    7   CR   2+85/96   TR  2   CH  2   Channel volume 74
BA    7   CR   2+43/48   TR  1   CH  1   Channel volume 74
BA    7   CR   2+43/48   TR  2   CH  2   Channel volume 74
BA    7   CR   2+29/32   TR  1   CH  1   Channel volume 73
BA    7   CR   2+29/32   TR  2   CH  2   Channel volume 73
BA    7   CR   2+11/12   TR  1   CH  1   Channel volume 73
BA    7   CR   2+11/12   TR  2   CH  2   Channel volume 73
BA    7   CR   2+89/96   TR  1   CH  1   Channel volume 72
BA    7   CR   2+89/96   TR  2   CH  2   Channel volume 72
BA    7   CR   2+15/16   TR  1   CH  1   Channel volume 72
BA    7   CR   2+15/16   TR  2   CH  2   Channel volume 72
BA    7   CR   2+91/96   TR  1   CH  1   Channel volume 72
BA    7   CR   2+91/96   TR  2   CH  2   Channel volume 72
BA    7   CR   2+23/24   TR  1   CH  1   Channel volume 71
BA    7   CR   2+23/24   TR  2   CH  2   Channel volume 71
BA    7   CR   2+31/32   TR  1   CH  1   Channel volume 71
BA    7   CR   2+31/32   TR  2   CH  2   Channel volume 71
BA    7   CR   2+47/48   TR  1   CH  1   Channel volume 70
BA    7   CR   2+47/48   TR  2   CH  2   Channel volume 70
BA    7   CR   2+95/96   TR  1   CH  1   Channel volume 70
BA    7   CR   2+95/96   TR  2   CH  2   Channel volume 70
BA    7   CR         3   TR  1   CH  1   Channel volume 70
BA    7   CR         3   TR  2   CH  2   Channel volume 70
BA    7   CR         3   TR  5   CH  5   NT  D--         23/96   voff=99
BA    7   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA    7   CR    3+1/96   TR  1   CH  1   Channel volume 69
BA    7   CR    3+1/96   TR  2   CH  2   Channel volume 69
BA    7   CR    3+1/48   TR  1   CH  1   Channel volume 69
BA    7   CR    3+1/48   TR  2   CH  2   Channel volume 69
