format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA   59   CR         0   TR  9   CH 10   NT  D--          1/16   von=104   voff=0
BA   59   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   59   CR         0   TR 11   CH 15   NT  E--         23/48   voff=0
BA   59   CR         0   TR 12   CH 14   NT  E'        9+47/48   voff=0
BA   59   CR         0   TR 12   CH 14   NT  E         9+47/48   voff=0
BA   59   CR      1/16   TR 12   CH 14   Channel volume 126
BA   59   CR      3/32   TR 12   CH 14   Channel volume 125
BA   59   CR     11/96   TR 12   CH 14   Channel volume 124
BA   59   CR      7/48   TR 12   CH 14   Channel volume 123
BA   59   CR       1/6   TR 12   CH 14   Channel volume 122
BA   59   CR     19/96   TR 12   CH 14   Channel volume 121
BA   59   CR     11/48   TR 12   CH 14   Channel volume 120
BA   59   CR       1/4   TR 12   CH 14   Channel volume 119
BA   59   CR      9/32   TR 12   CH 14   Channel volume 118
BA   59   CR     29/96   TR 12   CH 14   Channel volume 117
BA   59   CR       1/3   TR 12   CH 14   Channel volume 116
BA   59   CR     17/48   TR 12   CH 14   Channel volume 115
BA   59   CR     37/96   TR 12   CH 14   Channel volume 114
BA   59   CR      5/12   TR 12   CH 14   Channel volume 113
BA   59   CR      7/16   TR 12   CH 14   Channel volume 112
BA   59   CR     15/32   TR 12   CH 14   Channel volume 111
BA   59   CR     47/96   TR 12   CH 14   Channel volume 110
BA   59   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   59   CR     25/48   TR 12   CH 14   Channel volume 109
BA   59   CR     13/24   TR 12   CH 14   Channel volume 108
BA   59   CR     55/96   TR 12   CH 14   Channel volume 107
BA   59   CR     29/48   TR 12   CH 14   Channel volume 106
BA   59   CR       5/8   TR 12   CH 14   Channel volume 105
BA   59   CR     21/32   TR 12   CH 14   Channel volume 104
BA   59   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     65/96   TR 12   CH 14   Channel volume 103
BA   59   CR     17/24   TR 12   CH 14   Channel volume 102
BA   59   CR     35/48   TR 12   CH 14   Channel volume 101
BA   59   CR     73/96   TR 12   CH 14   Channel volume 100
BA   59   CR     25/32   TR 12   CH 14   Channel volume 99
BA   59   CR     13/16   TR 12   CH 14   Channel volume 98
BA   59   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     27/32   TR 12   CH 14   Channel volume 97
BA   59   CR     83/96   TR 12   CH 14   Channel volume 96
BA   59   CR     43/48   TR 12   CH 14   Channel volume 95
BA   59   CR     11/12   TR 12   CH 14   Channel volume 94
BA   59   CR     91/96   TR 12   CH 14   Channel volume 93
BA   59   CR     31/32   TR 12   CH 14   Channel volume 92
BA   59   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   59   CR         1   TR 11   CH 15   NT  E--         23/48   voff=0
BA   59   CR         1   TR 12   CH 14   Channel volume 91
BA   59   CR    1+1/32   TR 12   CH 14   Channel volume 90
BA   59   CR    1+5/96   TR 12   CH 14   Channel volume 89
BA   59   CR    1+1/12   TR 12   CH 14   Channel volume 88
BA   59   CR    1+5/48   TR 12   CH 14   Channel volume 87
BA   59   CR   1+13/96   TR 12   CH 14   Channel volume 86
BA   59   CR    1+5/32   TR 12   CH 14   Channel volume 85
BA   59   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   59   CR    1+3/16   TR 12   CH 14   Channel volume 84
BA   59   CR    1+7/32   TR 12   CH 14   Channel volume 83
BA   59   CR   1+23/96   TR 12   CH 14   Channel volume 82
BA   59   CR   1+13/48   TR 12   CH 14   Channel volume 81
BA   59   CR    1+7/24   TR 12   CH 14   Channel volume 80
BA   59   CR   1+31/96   TR 12   CH 14   Channel volume 79
BA   59   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR   1+11/32   TR 12   CH 14   Channel volume 78
BA   59   CR     1+3/8   TR 12   CH 14   Channel volume 77
BA   59   CR   1+13/32   TR 12   CH 14   Channel volume 76
BA   59   CR   1+41/96   TR 12   CH 14   Channel volume 75
BA   59   CR   1+11/24   TR 12   CH 14   Channel volume 74
BA   59   CR   1+23/48   TR 12   CH 14   Channel volume 73
BA   59   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR   1+49/96   TR 12   CH 14   Channel volume 72
BA   59   CR   1+17/32   TR  4   CH  4   Channel volume 126
BA   59   CR   1+17/32   TR 12   CH 14   Channel volume 71
BA   59   CR    1+9/16   TR 12   CH 14   Channel volume 70
BA   59   CR   1+19/32   TR  4   CH  4   Channel volume 125
BA   59   CR   1+19/32   TR 12   CH 14   Channel volume 69
BA   59   CR   1+59/96   TR 12   CH 14   Channel volume 68
BA   59   CR   1+31/48   TR 12   CH 14   Channel volume 67
BA   59   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     1+2/3   TR 12   CH 14   Channel volume 66
BA   59   CR   1+11/16   TR  4   CH  4   Channel volume 124
BA   59   CR   1+67/96   TR 12   CH 14   Channel volume 65
BA   59   CR   1+23/32   TR 12   CH 14   Channel volume 64
BA   59   CR     1+3/4   TR  4   CH  4   Channel volume 123
BA   59   CR     1+3/4   TR 12   CH 14   Channel volume 63
BA   59   CR   1+37/48   TR 12   CH 14   Channel volume 62
BA   59   CR   1+77/96   TR 12   CH 14   Channel volume 61
BA   59   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     1+5/6   TR 12   CH 14   Channel volume 60
BA   59   CR   1+27/32   TR  4   CH  4   Channel volume 122
BA   59   CR   1+41/48   TR 12   CH 14   Channel volume 59
BA   59   CR   1+85/96   TR 12   CH 14   Channel volume 58
BA   59   CR   1+29/32   TR  4   CH  4   Channel volume 121
BA   59   CR   1+29/32   TR 12   CH 14   Channel volume 57
BA   59   CR   1+15/16   TR 12   CH 14   Channel volume 56
BA   59   CR   1+23/24   TR 12   CH 14   Channel volume 55
BA   59   CR   1+95/96   TR 12   CH 14   Channel volume 54
BA   59   CR         2   TR  4   CH  4   Channel volume 120
BA   59   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   59   CR         2   TR  9   CH 10   NT  D--          1/16   von=105   voff=0
BA   59   CR         2   TR 11   CH 15   NT  D--         23/48   voff=0
BA   59   CR    2+1/48   TR 12   CH 14   Channel volume 53
BA   59   CR    2+1/24   TR 12   CH 14   Channel volume 52
BA   59   CR    2+1/16   TR  4   CH  4   Channel volume 119
BA   59   CR    2+1/16   TR 12   CH 14   Channel volume 50
BA   59   CR    2+1/12   TR 12   CH 14   Channel volume 51
BA   59   CR    2+5/48   TR 12   CH 14   Channel volume 52
BA   59   CR     2+1/8   TR 12   CH 14   Channel volume 53
BA   59   CR    2+5/32   TR  4   CH  4   Channel volume 118
BA   59   CR    2+5/32   TR 12   CH 14   Channel volume 54
BA   59   CR   2+17/96   TR 12   CH 14   Channel volume 55
BA   59   CR   2+19/96   TR 12   CH 14   Channel volume 56
BA   59   CR    2+7/32   TR  4   CH  4   Channel volume 117
BA   59   CR   2+11/48   TR 12   CH 14   Channel volume 57
BA   59   CR     2+1/4   TR 12   CH 14   Channel volume 58
BA   59   CR   2+13/48   TR 12   CH 14   Channel volume 59
BA   59   CR   2+29/96   TR 12   CH 14   Channel volume 60
BA   59   CR    2+5/16   TR  4   CH  4   Channel volume 116
BA   59   CR   2+31/96   TR 12   CH 14   Channel volume 61
BA   59   CR   2+11/32   TR 12   CH 14   Channel volume 62
BA   59   CR     2+3/8   TR  4   CH  4   Channel volume 115
BA   59   CR     2+3/8   TR 12   CH 14   Channel volume 63
BA   59   CR   2+19/48   TR 12   CH 14   Channel volume 64
BA   59   CR    2+5/12   TR 12   CH 14   Channel volume 65
BA   59   CR   2+43/96   TR 12   CH 14   Channel volume 66
BA   59   CR   2+15/32   TR  4   CH  4   Channel volume 114
BA   59   CR   2+15/32   TR 12   CH 14   Channel volume 67
BA   59   CR   2+47/96   TR 12   CH 14   Channel volume 68
BA   59   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   59   CR   2+25/48   TR 12   CH 14   Channel volume 69
BA   59   CR   2+17/32   TR  4   CH  4   Channel volume 113
BA   59   CR   2+13/24   TR 12   CH 14   Channel volume 70
BA   59   CR    2+9/16   TR 12   CH 14   Channel volume 71
BA   59   CR   2+19/32   TR 12   CH 14   Channel volume 72
BA   59   CR   2+59/96   TR 12   CH 14   Channel volume 73
BA   59   CR     2+5/8   TR  4   CH  4   Channel volume 112
BA   59   CR   2+61/96   TR 12   CH 14   Channel volume 74
BA   59   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     2+2/3   TR 12   CH 14   Channel volume 75
BA   59   CR   2+11/16   TR  4   CH  4   Channel volume 111
BA   59   CR   2+11/16   TR 12   CH 14   Channel volume 76
BA   59   CR   2+17/24   TR 12   CH 14   Channel volume 77
BA   59   CR   2+35/48   TR 12   CH 14   Channel volume 78
BA   59   CR   2+73/96   TR 12   CH 14   Channel volume 79
BA   59   CR   2+25/32   TR  4   CH  4   Channel volume 110
BA   59   CR   2+25/32   TR 12   CH 14   Channel volume 80
BA   59   CR   2+77/96   TR 12   CH 14   Channel volume 81
BA   59   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR     2+5/6   TR 12   CH 14   Channel volume 82
BA   59   CR   2+27/32   TR  4   CH  4   Channel volume 109
BA   59   CR   2+41/48   TR 12   CH 14   Channel volume 83
BA   59   CR     2+7/8   TR 12   CH 14   Channel volume 84
BA   59   CR   2+29/32   TR 12   CH 14   Channel volume 85
BA   59   CR   2+89/96   TR 12   CH 14   Channel volume 86
BA   59   CR   2+15/16   TR  4   CH  4   Channel volume 108
BA   59   CR   2+91/96   TR 12   CH 14   Channel volume 87
BA   59   CR   2+47/48   TR 12   CH 14   Channel volume 88
BA   59   CR         3   TR  4   CH  4   Channel volume 107
BA   59   CR         3   TR  8   CH  8   NT  E           11/48   voff=0
BA   59   CR         3   TR  8   CH  8   NT  G#-         11/48   voff=0
BA   59   CR         3   TR  9   CH 10   NT  D--          1/16   von=100   voff=0
BA   59   CR         3   TR  9   CH 10   NT  C--          1/16   voff=0
BA   59   CR         3   TR 11   CH 15   NT  D--         23/48   voff=0
BA   59   CR         3   TR 12   CH 14   Channel volume 89
BA   59   CR    3+1/48   TR 12   CH 14   Channel volume 90
BA   59   CR    3+5/96   TR 12   CH 14   Channel volume 91
BA   59   CR    3+7/96   TR 12   CH 14   Channel volume 92
BA   59   CR    3+3/32   TR  4   CH  4   Channel volume 106
BA   59   CR    3+3/32   TR 12   CH 14   Channel volume 93
BA   59   CR     3+1/8   TR 12   CH 14   Channel volume 94
BA   59   CR    3+7/48   TR 12   CH 14   Channel volume 95
BA   59   CR    3+5/32   TR  4   CH  4   Channel volume 105
BA   59   CR     3+1/6   TR 12   CH 14   Channel volume 96
BA   59   CR   3+19/96   TR 12   CH 14   Channel volume 97
BA   59   CR    3+7/32   TR 12   CH 14   Channel volume 98
BA   59   CR   3+23/96   TR 12   CH 14   Channel volume 99
BA   59   CR     3+1/4   TR  4   CH  4   Channel volume 104
BA   59   CR     3+1/4   TR  8   CH  8   NT  F#          11/48   voff=0
BA   59   CR     3+1/4   TR  8   CH  8   NT  A-          11/48   voff=0
BA   59   CR   3+13/48   TR 12   CH 14   Channel volume 100
BA   59   CR    3+7/24   TR 12   CH 14   Channel volume 101
BA   59   CR    3+5/16   TR  4   CH  4   Channel volume 103
BA   59   CR    3+5/16   TR 12   CH 14   Channel volume 102
BA   59   CR     3+1/3   TR 12   CH 14   Channel volume 103
BA   59   CR   3+35/96   TR 12   CH 14   Channel volume 104
BA   59   CR   3+37/96   TR 12   CH 14   Channel volume 105
BA   59   CR   3+13/32   TR  4   CH  4   Channel volume 102
BA   59   CR   3+13/32   TR 12   CH 14   Channel volume 106
BA   59   CR    3+7/16   TR 12   CH 14   Channel volume 107
BA   59   CR   3+11/24   TR 12   CH 14   Channel volume 108
BA   59   CR   3+23/48   TR 12   CH 14   Channel volume 109
BA   59   CR     3+1/2   TR  4   CH  4   Channel volume 101
BA   59   CR     3+1/2   TR  8   CH  8   NT  B-          11/48   voff=0
BA   59   CR     3+1/2   TR  8   CH  8   NT  G#          11/48   voff=0
BA   59   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   59   CR   3+49/96   TR 12   CH 14   Channel volume 110
BA   59   CR   3+17/32   TR 12   CH 14   Channel volume 111
BA   59   CR   3+53/96   TR 12   CH 14   Channel volume 112
BA   59   CR    3+9/16   TR  4   CH  4   Channel volume 100
BA   59   CR    3+7/12   TR 12   CH 14   Channel volume 113
BA   59   CR   3+29/48   TR 12   CH 14   Channel volume 114
BA   59   CR     3+5/8   TR 12   CH 14   Channel volume 115
BA   59   CR   3+21/32   TR  4   CH  4   Channel volume 99
BA   59   CR   3+21/32   TR 12   CH 14   Channel volume 116
BA   59   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR   3+65/96   TR 12   CH 14   Channel volume 117
BA   59   CR   3+67/96   TR 12   CH 14   Channel volume 118
BA   59   CR   3+23/32   TR  4   CH  4   Channel volume 98
BA   59   CR   3+35/48   TR 12   CH 14   Channel volume 119
BA   59   CR     3+3/4   TR  8   CH  8   NT  B           11/48   voff=0
BA   59   CR     3+3/4   TR  8   CH  8   NT  E           11/48   voff=0
BA   59   CR     3+3/4   TR 12   CH 14   Channel volume 120
BA   59   CR   3+37/48   TR 12   CH 14   Channel volume 121
BA   59   CR   3+77/96   TR 12   CH 14   Channel volume 122
BA   59   CR   3+13/16   TR  4   CH  4   Channel volume 97
BA   59   CR   3+79/96   TR 12   CH 14   Channel volume 123
BA   59   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   59   CR   3+27/32   TR 12   CH 14   Channel volume 124
BA   59   CR     3+7/8   TR  4   CH  4   Channel volume 96
BA   59   CR     3+7/8   TR 12   CH 14   Channel volume 125
BA   59   CR   3+43/48   TR 12   CH 14   Channel volume 126
BA   59   CR   3+11/12   TR 12   CH 14   Channel volume 127
BA   59   CR   3+31/32   TR  4   CH  4   Channel volume 95

BA   60   CR         0   TR  8   CH  8   NT  G#          11/48   voff=0
BA   60   CR         0   TR  8   CH  8   NT  B-          11/48   voff=0
BA   60   CR         0   TR  9   CH 10   NT  D--          1/16   von=102   voff=0
BA   60   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   60   CR         0   TR 11   CH 15   NT  D--         23/48   voff=0
BA   60   CR      1/32   TR  4   CH  4   Channel volume 94
BA   60   CR       1/8   TR  4   CH  4   Channel volume 93
BA   60   CR      3/16   TR  4   CH  4   Channel volume 92
BA   60   CR       1/4   TR  8   CH  8   NT  C#          11/48   voff=0
BA   60   CR       1/4   TR  8   CH  8   NT  A           11/48   voff=0
BA   60   CR      9/32   TR  4   CH  4   Channel volume 91
BA   60   CR     11/32   TR  4   CH  4   Channel volume 90
BA   60   CR      7/16   TR  4   CH  4   Channel volume 89
BA   60   CR       1/2   TR  4   CH  4   Channel volume 88
BA   60   CR       1/2   TR  8   CH  8   NT  B           11/48   voff=0
BA   60   CR       1/2   TR  8   CH  8   NT  D           11/48   voff=0
BA   60   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   60   CR     19/32   TR  4   CH  4   Channel volume 87
BA   60   CR     21/32   TR  4   CH  4   Channel volume 86
BA   60   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR       3/4   TR  4   CH  4   Channel volume 85
BA   60   CR       3/4   TR  8   CH  8   NT  G#          11/48   voff=0
BA   60   CR       3/4   TR  8   CH  8   NT  E'          11/48   voff=0
BA   60   CR     13/16   TR  4   CH  4   Channel volume 84
BA   60   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR     29/32   TR  4   CH  4   Channel volume 83
BA   60   CR     31/32   TR  4   CH  4   Channel volume 82
BA   60   CR         1   TR  8   CH  8   NT  C#'         11/48   voff=0
BA   60   CR         1   TR  8   CH  8   NT  E           11/48   voff=0
BA   60   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   60   CR         1   TR 11   CH 15   NT  D--         23/48   voff=0
BA   60   CR    1+1/16   TR  4   CH  4   Channel volume 81
BA   60   CR     1+1/8   TR  4   CH  4   Channel volume 80
BA   60   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   60   CR    1+7/32   TR  4   CH  4   Channel volume 79
BA   60   CR     1+1/4   TR  8   CH  8   NT  D'          11/48   voff=0
BA   60   CR     1+1/4   TR  8   CH  8   NT  F#          11/48   voff=0
BA   60   CR    1+9/32   TR  4   CH  4   Channel volume 78
BA   60   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR     1+3/8   TR  4   CH  4   Channel volume 77
BA   60   CR    1+7/16   TR  4   CH  4   Channel volume 76
BA   60   CR     1+1/2   TR  8   CH  8   NT  E'          11/48   voff=0
BA   60   CR     1+1/2   TR  8   CH  8   NT  G#          11/48   voff=0
BA   60   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR   1+17/32   TR  4   CH  4   Channel volume 75
BA   60   CR     1+5/8   TR  4   CH  4   Channel volume 74
BA   60   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR   1+11/16   TR  4   CH  4   Channel volume 73
BA   60   CR     1+3/4   TR  8   CH  8   NT  D'          11/48   voff=0
BA   60   CR     1+3/4   TR  8   CH  8   NT  B'          11/48   voff=0
BA   60   CR   1+25/32   TR  4   CH  4   Channel volume 72
BA   60   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR   1+27/32   TR  4   CH  4   Channel volume 71
BA   60   CR   1+15/16   TR  4   CH  4   Channel volume 70
BA   60   CR         2   TR  4   CH  4   Channel volume 69
BA   60   CR         2   TR  7   CH 11   NT  C#        3+47/48   voff=0
BA   60   CR         2   TR  7   CH 11   NT  E         3+47/48   voff=0
BA   60   CR         2   TR  7   CH 11   NT  E'        3+47/48   voff=0
BA   60   CR         2   TR  7   CH 11   NT  C#'       3+47/48   voff=0
BA   60   CR         2   TR  8   CH  8   NT  A'        3+47/48   voff=0
BA   60   CR         2   TR  8   CH  8   NT  E'        3+47/48   voff=0
BA   60   CR         2   TR  9   CH 10   NT  G-           1/16   von=127   voff=0
BA   60   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   60   CR         2   TR  9   CH 10   NT  D--          1/16   von=108   voff=0
BA   60   CR         2   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   60   CR    2+3/32   TR  4   CH  4   Channel volume 68
BA   60   CR    2+5/32   TR  4   CH  4   Channel volume 67
BA   60   CR     2+1/4   TR  4   CH  4   Channel volume 66
BA   60   CR    2+5/16   TR  4   CH  4   Channel volume 65
BA   60   CR   2+13/32   TR  4   CH  4   Channel volume 64
BA   60   CR   2+15/32   TR  4   CH  4   Channel volume 63
BA   60   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   60   CR    2+9/16   TR  4   CH  4   Channel volume 62
BA   60   CR     2+5/8   TR  4   CH  4   Channel volume 61
BA   60   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR   2+23/32   TR  4   CH  4   Channel volume 60
BA   60   CR   2+25/32   TR  4   CH  4   Channel volume 59
BA   60   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR     2+7/8   TR  4   CH  4   Channel volume 58
BA   60   CR   2+15/16   TR  4   CH  4   Channel volume 57
BA   60   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   60   CR         3   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   60   CR         3   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   60   CR    3+1/32   TR  4   CH  4   Channel volume 56
BA   60   CR    3+3/32   TR  4   CH  4   Channel volume 55
BA   60   CR    3+3/16   TR  4   CH  4   Channel volume 54
BA   60   CR     3+1/4   TR  4   CH  4   Channel volume 53
BA   60   CR   3+11/32   TR  4   CH  4   Channel volume 52
BA   60   CR   3+13/32   TR  4   CH  4   Channel volume 51
BA   60   CR     3+1/2   TR  4   CH  4   Channel volume 50
BA   60   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   60   CR   3+19/32   TR  4   CH  4   Channel volume 49
BA   60   CR   3+21/32   TR  4   CH  4   Channel volume 48
BA   60   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR     3+3/4   TR  4   CH  4   Channel volume 47
BA   60   CR   3+13/16   TR  4   CH  4   Channel volume 46
BA   60   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   60   CR   3+29/32   TR  4   CH  4   Channel volume 45
BA   60   CR   3+31/32   TR  4   CH  4   Channel volume 44

BA   61   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   61   CR         0   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   61   CR         0   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   61   CR      1/16   TR  4   CH  4   Channel volume 43
BA   61   CR       1/8   TR  4   CH  4   Channel volume 42
BA   61   CR      7/32   TR  4   CH  4   Channel volume 41
BA   61   CR      9/32   TR  4   CH  4   Channel volume 40
BA   61   CR       3/8   TR  4   CH  4   Channel volume 39
BA   61   CR      7/16   TR  4   CH  4   Channel volume 38
BA   61   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   61   CR     17/32   TR  4   CH  4   Channel volume 37
BA   61   CR     19/32   TR  4   CH  4   Channel volume 36
BA   61   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR     11/16   TR  4   CH  4   Channel volume 35
BA   61   CR       3/4   TR  4   CH  4   Channel volume 34
BA   61   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR     27/32   TR  4   CH  4   Channel volume 33
BA   61   CR     29/32   TR  4   CH  4   Channel volume 32
BA   61   CR         1   TR  4   CH  4   Channel volume 31
BA   61   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   61   CR         1   TR  9   CH 10   NT  D--          1/16   von=87   voff=0
BA   61   CR         1   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   61   CR    1+1/16   TR  4   CH  4   Channel volume 30
BA   61   CR    1+5/32   TR  4   CH  4   Channel volume 29
BA   61   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR    1+7/32   TR  4   CH  4   Channel volume 28
BA   61   CR    1+5/16   TR  4   CH  4   Channel volume 27
BA   61   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR     1+3/8   TR  4   CH  4   Channel volume 26
BA   61   CR   1+15/32   TR  4   CH  4   Channel volume 25
BA   61   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   61   CR    1+9/16   TR  4   CH  4   Channel volume 24
BA   61   CR     1+5/8   TR  4   CH  4   Channel volume 23
BA   61   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR   1+23/32   TR  4   CH  4   Channel volume 22
BA   61   CR   1+25/32   TR  4   CH  4   Channel volume 21
BA   61   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR     1+7/8   TR  4   CH  4   Channel volume 20
BA   61   CR   1+15/16   TR  4   CH  4   Channel volume 19
BA   61   CR         2   TR  7   CH 11   NT  D'        3+47/48   voff=0
BA   61   CR         2   TR  7   CH 11   NT  F#'       3+47/48   voff=0
BA   61   CR         2   TR  7   CH 11   NT  F#        3+47/48   voff=0
BA   61   CR         2   TR  7   CH 11   NT  D         3+47/48   voff=0
BA   61   CR         2   TR  9   CH 10   NT  D--          1/16   von=108   voff=0
BA   61   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   61   CR         2   TR 11   CH 15   NT  D--         23/48   voff=0
BA   61   CR    2+1/32   TR  4   CH  4   Channel volume 18
BA   61   CR    2+3/32   TR  4   CH  4   Channel volume 17
BA   61   CR    2+3/16   TR  4   CH  4   Channel volume 16
BA   61   CR     2+1/4   TR  4   CH  4   Channel volume 15
BA   61   CR   2+11/32   TR  4   CH  4   Channel volume 14
BA   61   CR   2+13/32   TR  4   CH  4   Channel volume 13
BA   61   CR     2+1/2   TR  4   CH  4   Channel volume 12
BA   61   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   61   CR    2+9/16   TR  4   CH  4   Channel volume 11
BA   61   CR   2+21/32   TR  4   CH  4   Channel volume 10
BA   61   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR   2+23/32   TR  4   CH  4   Channel volume 9
BA   61   CR   2+13/16   TR  4   CH  4   Channel volume 8
BA   61   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   von=86   voff=0
BA   61   CR     2+7/8   TR  4   CH  4   Channel volume 7
BA   61   CR   2+31/32   TR  4   CH  4   Channel volume 6
BA   61   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   61   CR         3   TR  9   CH 10   NT  D--          1/16   von=109   voff=0
BA   61   CR         3   TR 11   CH 15   NT  D--         23/48   voff=0
BA   61   CR    3+1/32   TR  4   CH  4   Channel volume 5
BA   61   CR     3+1/8   TR  4   CH  4   Channel volume 4
BA   61   CR    3+3/16   TR  4   CH  4   Channel volume 3
BA   61   CR    3+9/32   TR  4   CH  4   Channel volume 2
BA   61   CR   3+11/32   TR  4   CH  4   Channel volume 1
BA   61   CR    3+7/16   TR  4   CH  4   Channel volume 0
BA   61   CR     3+1/2   TR  7   CH 11   NT  G#'         11/48   voff=0
BA   61   CR     3+1/2   TR  7   CH 11   NT  G#          11/48   voff=0
BA   61   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   61   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   61   CR     3+3/4   TR  7   CH 11   NT  A'          11/48   voff=0
BA   61   CR     3+3/4   TR  7   CH 11   NT  A           11/48   voff=0
BA   61   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   62   CR         0   TR  7   CH 11   NT  B'        1+23/48   voff=0
BA   62   CR         0   TR  7   CH 11   NT  B         1+23/48   voff=0
BA   62   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   62   CR         0   TR  9   CH 10   NT  D--          1/16   von=106   voff=0
BA   62   CR         0   TR 11   CH 15   NT  D--         23/48   voff=0
BA   62   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   62   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   62   CR         1   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   62   CR         1   TR 11   CH 15   NT  D--         23/48   voff=0
BA   62   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     1+1/2   TR  7   CH 11   NT  A'          11/48   voff=0
