format=1 tracks=15 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 108
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman 10 - "Under Normal Circumstance" v1.3"
BA   44   CR     1+3/4   TR  1   CH  1   NT  C#          23/96   von=105
BA   44   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   44   CR     1+3/4   TR 10   CH 10   NT  B---        23/96   von=83
BA   44   CR         2   TR  1   CH  1   NT  D           47/96   von=104
BA   44   CR         2   TR  5   CH  5   NT  B           23/96   von=82
BA   44   CR         2   TR 10   CH 10   NT  B---        23/96
BA   44   CR         2   TR 11   CH 11   NT  E--         23/96   von=85
BA   44   CR         2   TR 11   CH 11   NT  A--         23/96
BA   44   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=81
BA   44   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=81
BA   44   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=81
BA   44   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=81
BA   44   CR     2+1/2   TR  1   CH  1   NT  E           47/96   von=102
BA   44   CR     2+1/2   TR  5   CH  5   NT  B           23/96   von=80
BA   44   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=81
BA   44   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=80
BA   44   CR     2+1/2   TR 10   CH 10   NT  E--         23/96   von=81
BA   44   CR     2+1/2   TR 11   CH 11   NT  E--         23/96   von=83
BA   44   CR     2+1/2   TR 11   CH 11   NT  A--         23/96
BA   44   CR     2+3/4   TR  5   CH  5   NT  B'          23/96   von=79
BA   44   CR     2+3/4   TR  6   CH  6   NT  B'          23/96   von=80
BA   44   CR     2+3/4   TR 10   CH 10   NT  B---        23/96   von=80
BA   44   CR         3   TR  1   CH  1   NT  C#          47/96   von=100
BA   44   CR         3   TR  6   CH  6   NT  B           23/96   von=79
BA   44   CR         3   TR  7   CH  7   NT  D           23/96   von=78
BA   44   CR         3   TR  8   CH  8   NT  A-          47/96   von=79
BA   44   CR         3   TR  9   CH  9   NT  D           11/96   von=79
BA   44   CR         3   TR 10   CH 10   NT  Eb--        23/96   von=79
BA   44   CR         3   TR 12   CH 12   NT  A---        95/96   von=83
BA   44   CR     3+1/4   TR  6   CH  6   NT  B'          23/96   von=78
BA   44   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=78
BA   44   CR     3+1/4   TR 10   CH 10   NT  G#--        23/96
BA   44   CR     3+1/4   TR 10   CH 10   NT  E--         23/96
BA   44   CR     3+1/2   TR  1   CH  1   NT  D           47/96   von=98
BA   44   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=77
BA   44   CR     3+1/2   TR  9   CH  9   NT  A-          11/96   von=77
BA   44   CR     3+1/2   TR 10   CH 10   NT  B---        23/96   von=78
BA   44   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=77
BA   44   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=76
BA   44   CR     3+3/4   TR 10   CH 10   NT  Bb--        23/96   von=77

BA   45   CR         0   TR  1   CH  1   NT  A-          71/96   von=96
BA   45   CR         0   TR  5   CH  5   NT  B           23/96   von=75
BA   45   CR         0   TR  7   CH  7   NT  B-          47/96   von=75
BA   45   CR         0   TR  9   CH  9   NT  B-          11/96
BA   45   CR         0   TR 10   CH 10   NT  B---        23/96   von=76
BA   45   CR         0   TR 11   CH 11   NT  G---        23/96   von=79
BA   45   CR         0   TR 11   CH 11   NT  G--         23/96
BA   45   CR       1/4   TR  5   CH  5   NT  B'          23/96   von=74
BA   45   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=75
BA   45   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=75
BA   45   CR       1/4   TR 10   CH 10   NT  F#--        23/96
BA   45   CR       1/2   TR  5   CH  5   NT  B           23/96
BA   45   CR       1/2   TR  6   CH  6   NT  B           23/96   von=74
BA   45   CR       1/2   TR 10   CH 10   NT  Bb--        23/96   von=75
BA   45   CR       1/2   TR 11   CH 11   NT  G---        23/96   von=77
BA   45   CR       1/2   TR 11   CH 11   NT  G--         23/96
BA   45   CR       3/4   TR  1   CH  1   NT  A-          71/96   von=80
BA   45   CR       3/4   TR  5   CH  5   NT  B'          23/96   von=73
BA   45   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=73
BA   45   CR       3/4   TR  7   CH  7   NT  E           47/96   von=73
BA   45   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=74
BA   45   CR       3/4   TR  9   CH  9   NT  E           11/96   von=73
BA   45   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=74
BA   45   CR         1   TR  6   CH  6   NT  B           23/96
BA   45   CR         1   TR  9   CH  9   NT  E           11/96   von=72
BA   45   CR         1   TR 10   CH 10   NT  Eb--        23/96   von=73
BA   45   CR         1   TR 10   CH 10   NT  E--         23/96
BA   45   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=72
BA   45   CR     1+1/2   TR  1   CH  1   NT  A-          71/96   von=64
BA   45   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=70
BA   45   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=71
BA   45   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=71
BA   45   CR     1+1/2   TR 10   CH 10   NT  G#--        23/96   von=72
BA   45   CR     1+3/4   TR  9   CH  9   NT  A           11/96   von=70
BA   45   CR     1+3/4   TR 10   CH 10   NT  F#--        23/96   von=71
BA   45   CR         2   TR  5   CH  5   NT  B           23/96   von=69
BA   45   CR         2   TR 10   CH 10   NT  F#--        23/96   von=70
BA   45   CR         2   TR 11   CH 11   NT  G---        23/96   von=72
BA   45   CR         2   TR 11   CH 11   NT  G--         23/96
BA   45   CR     2+1/4   TR  1   CH  1   NT  A-          71/96   von=48
BA   45   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=68
BA   45   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=68
BA   45   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=69
BA   45   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=69
BA   45   CR     2+1/4   TR 10   CH 10   NT  F#--        23/96   von=69
BA   45   CR     2+1/2   TR  5   CH  5   NT  B           23/96   von=67
BA   45   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=68
BA   45   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=68
BA   45   CR     2+1/2   TR 11   CH 11   NT  G---        23/96   von=70
BA   45   CR     2+1/2   TR 11   CH 11   NT  G--         23/96
BA   45   CR     2+3/4   TR  5   CH  5   NT  B'          23/96
BA   45   CR     2+3/4   TR  6   CH  6   NT  B'          23/96   von=67
BA   45   CR     2+3/4   TR 10   CH 10   NT  F#--        23/96   von=68
BA   45   CR         3   TR  1   CH  1   NT  A-          47/96   von=32
BA   45   CR         3   TR  6   CH  6   NT  B           23/96   von=66
BA   45   CR         3   TR  7   CH  7   NT  D           23/96   von=66
BA   45   CR         3   TR  8   CH  8   NT  A-          47/96   von=67
BA   45   CR         3   TR  9   CH  9   NT  D           11/96   von=66
BA   45   CR         3   TR 10   CH 10   NT  Eb--        23/96   von=67
BA   45   CR         3   TR 10   CH 10   NT  E--         23/96
BA   45   CR         3   TR 12   CH 12   NT  G---        95/96   von=69
BA   45   CR     3+1/4   TR  6   CH  6   NT  B'          23/96
BA   45   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=65
BA   45   CR     3+1/2   TR  1   CH  1   NT  A-          23/96   von=82
BA   45   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=64
BA   45   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA   45   CR     3+3/4   TR  1   CH  1   NT  G-          23/96   von=81
BA   45   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=64
BA   45   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=64
BA   45   CR     3+3/4   TR 10   CH 10   NT  B---        23/96   von=64

BA   46   CR         0   TR  1   CH  1   NT  F#-         71/96   von=80
BA   46   CR         0   TR  5   CH  5   NT  B           23/96   von=63
BA   46   CR         0   TR  7   CH  7   NT  B-          47/96   von=63
BA   46   CR         0   TR  9   CH  9   NT  B-          11/96   von=63
BA   46   CR         0   TR 10   CH 10   NT  B---        23/96
BA   46   CR         0   TR 11   CH 11   NT  A---        23/96   von=66
BA   46   CR         0   TR 11   CH 11   NT  A--         23/96
BA   46   CR       1/4   TR  5   CH  5   NT  B'          23/96   von=62
BA   46   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=63
BA   46   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=62
BA   46   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=63
BA   46   CR       1/2   TR  5   CH  5   NT  B           23/96   von=61
BA   46   CR       1/2   TR  6   CH  6   NT  B           23/96   von=62
BA   46   CR       1/2   TR 10   CH 10   NT  E--         23/96   von=62
BA   46   CR       1/2   TR 10   CH 10   NT  Bb--        23/96
BA   46   CR       1/2   TR 11   CH 11   NT  A---        23/96   von=64
BA   46   CR       1/2   TR 11   CH 11   NT  A--         23/96
BA   46   CR       3/4   TR  1   CH  1   NT  E-          71/96   von=77
BA   46   CR       3/4   TR  5   CH  5   NT  B'          23/96   von=60
BA   46   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=61
BA   46   CR       3/4   TR  7   CH  7   NT  E           47/96   von=60
BA   46   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=61
BA   46   CR       3/4   TR  9   CH  9   NT  E           11/96   von=61
BA   46   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=61
BA   46   CR         1   TR  6   CH  6   NT  B           23/96   von=60
BA   46   CR         1   TR  9   CH  9   NT  E           11/96   von=60
BA   46   CR         1   TR 10   CH 10   NT  Eb--        23/96
BA   46   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=59
BA   46   CR     1+1/4   TR 10   CH 10   NT  E--         23/96   von=60
BA   46   CR     1+1/2   TR  1   CH  1   NT  D-          47/96   von=74
BA   46   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=58
BA   46   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=59
BA   46   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=58
BA   46   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   46   CR     1+3/4   TR 10   CH 10   NT  B---        23/96   von=58
BA   46   CR         2   TR  1   CH  1   NT  E-          71/96   von=72
BA   46   CR         2   TR  5   CH  5   NT  B           23/96   von=56
BA   46   CR         2   TR 10   CH 10   NT  B---        23/96   von=57
BA   46   CR         2   TR 11   CH 11   NT  A---        23/96   von=59
BA   46   CR         2   TR 11   CH 11   NT  A--         23/96
BA   46   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=55
BA   46   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=56
BA   46   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=57
BA   46   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=56
BA   46   CR     2+1/2   TR  5   CH  5   NT  B           23/96
BA   46   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=55
BA   46   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=55
BA   46   CR     2+1/2   TR 10   CH 10   NT  E--         23/96   von=56
BA   46   CR     2+1/2   TR 11   CH 11   NT  A---        23/96   von=57
BA   46   CR     2+1/2   TR 11   CH 11   NT  A--         23/96
BA   46   CR     2+3/4   TR  1   CH  1   NT  E-          71/96   von=52
BA   46   CR     2+3/4   TR  5   CH  5   NT  B'          23/96   von=54
BA   46   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   46   CR     2+3/4   TR 10   CH 10   NT  B---        23/96   von=55
BA   46   CR         3   TR  6   CH  6   NT  B           23/96   von=54
BA   46   CR         3   TR  7   CH  7   NT  D           23/96   von=53
BA   46   CR         3   TR  8   CH  8   NT  A-          47/96   von=54
BA   46   CR         3   TR  9   CH  9   NT  D           11/96   von=54
BA   46   CR         3   TR 10   CH 10   NT  Eb--        23/96   von=54
BA   46   CR         3   TR 12   CH 12   NT  A---        95/96   von=56
BA   46   CR     3+1/4   TR  6   CH  6   NT  B'          23/96   von=53
BA   46   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=53
BA   46   CR     3+1/4   TR 10   CH 10   NT  E--         23/96   von=53
BA   46   CR     3+1/4   TR 10   CH 10   NT  G#--        23/96
BA   46   CR     3+1/2   TR  1   CH  1   NT  E-          47/96   von=32
BA   46   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=52
BA   46   CR     3+1/2   TR  9   CH  9   NT  A-          11/96   von=52
BA   46   CR     3+1/2   TR 10   CH 10   NT  B---        23/96
BA   46   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=52
BA   46   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=51
BA   46   CR     3+3/4   TR 10   CH 10   NT  Bb--        23/96   von=52

BA   47   CR         0   TR  5   CH  5   NT  B           23/96   von=50
BA   47   CR         0   TR  7   CH  7   NT  B-          47/96   von=50
BA   47   CR         0   TR  9   CH  9   NT  B-          11/96
BA   47   CR         0   TR 10   CH 10   NT  C#-         23/96   von=51
BA   47   CR         0   TR 10   CH 10   NT  B---        23/96
BA   47   CR         0   TR 11   CH 11   NT  F#--        23/96   von=53
BA   47   CR         0   TR 11   CH 11   NT  B--         23/96
BA   47   CR       1/4   TR  5   CH  5   NT  B'          23/96   von=49
BA   47   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=51
BA   47   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=50
BA   47   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=50
BA   47   CR       1/2   TR  5   CH  5   NT  B           23/96   von=48
BA   47   CR       1/2   TR  6   CH  6   NT  B           23/96   von=49
BA   47   CR       1/2   TR 10   CH 10   NT  Bb--        23/96   von=49
BA   47   CR       1/2   TR 11   CH 11   NT  B--         23/96   von=51
BA   47   CR       1/2   TR 11   CH 11   NT  F#--        23/96
BA   47   CR       3/4   TR  5   CH  5   NT  B'          23/96   von=47
BA   47   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=48
BA   47   CR       3/4   TR  7   CH  7   NT  E           47/96   von=48
BA   47   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=49
BA   47   CR       3/4   TR  9   CH  9   NT  E           11/96   von=48
BA   47   CR       3/4   TR 10   CH 10   NT  F#--        23/96
BA   47   CR         1   TR  1   CH  1   NT  F#-         95/96   von=59
BA   47   CR         1   TR  2   CH  2   NT  C#-         95/96   von=60
BA   47   CR         1   TR  6   CH  6   NT  B           23/96
BA   47   CR         1   TR  9   CH  9   NT  E           11/96   von=47
BA   47   CR         1   TR 10   CH 10   NT  E--         23/96   von=48
BA   47   CR         1   TR 10   CH 10   NT  Eb--        23/96
BA   47   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=47
BA   47   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=46
BA   47   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=47
BA   47   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=46
BA   47   CR     1+1/2   TR 10   CH 10   NT  G#--        23/96   von=46
BA   47   CR     1+3/4   TR  9   CH  9   NT  A           11/96   von=45
BA   47   CR     1+3/4   TR 10   CH 10   NT  F#--        23/96
BA   47   CR         2   TR  1   CH  1   NT  C#          71/96   von=55
BA   47   CR         2   TR  2   CH  2   NT  E-          95/96   von=56
BA   47   CR         2   TR  5   CH  5   NT  B           23/96   von=43
BA   47   CR         2   TR 10   CH 10   NT  F#--        23/96   von=45
BA   47   CR         2   TR 11   CH 11   NT  F#--        23/96   von=46
BA   47   CR         2   TR 11   CH 11   NT  B--         23/96
BA   47   CR     2+1/4   TR  5   CH  5   NT  B'          23/96
BA   47   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=43
BA   47   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=44
BA   47   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=44
BA   47   CR     2+1/4   TR 10   CH 10   NT  F#--        23/96   von=44
BA   47   CR     2+1/2   TR  5   CH  5   NT  B           23/96   von=42
BA   47   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=43
BA   47   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=43
BA   47   CR     2+1/2   TR 11   CH 11   NT  F#--        23/96   von=44
BA   47   CR     2+1/2   TR 11   CH 11   NT  B--         23/96
BA   47   CR     2+3/4   TR  1   CH  1   NT  C#          71/96   von=42
BA   47   CR     2+3/4   TR  5   CH  5   NT  B'          23/96   von=41
BA   47   CR     2+3/4   TR  6   CH  6   NT  B'          23/96   von=42
BA   47   CR     2+3/4   TR 10   CH 10   NT  F#--        23/96   von=42
BA   47   CR         3   TR  2   CH  2   NT  E-          95/96   von=36
BA   47   CR         3   TR  6   CH  6   NT  B           23/96   von=41
BA   47   CR         3   TR  7   CH  7   NT  D           23/96   von=41
BA   47   CR         3   TR  8   CH  8   NT  A-          47/96   von=42
BA   47   CR         3   TR  9   CH  9   NT  D           11/96   von=41
BA   47   CR         3   TR 10   CH 10   NT  Eb--        23/96
BA   47   CR         3   TR 10   CH 10   NT  E--         23/96
BA   47   CR         3   TR 12   CH 12   NT  B---        95/96   von=43
BA   47   CR     3+1/4   TR  6   CH  6   NT  B'          23/96
BA   47   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=40
BA   47   CR     3+1/2   TR  1   CH  1   NT  C#          71/96   von=29
BA   47   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=39
BA   47   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA   47   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=40
BA   47   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=39
BA   47   CR     3+3/4   TR 10   CH 10   NT  B---        23/96   von=39

BA   48   CR         0   TR  2   CH  2   NT  E-          95/96   von=16
BA   48   CR         0   TR  5   CH  5   NT  B           23/96   von=37
BA   48   CR         0   TR  7   CH  7   NT  B-          47/96   von=38
BA   48   CR         0   TR  9   CH  9   NT  B-          11/96   von=38
BA   48   CR         0   TR 10   CH 10   NT  B---        23/96   von=38
BA   48   CR         0   TR 11   CH 11   NT  F#--        23/96   von=40
BA   48   CR         0   TR 11   CH 11   NT  B--         23/96
BA   48   CR       1/4   TR  1   CH  1   NT  C#          71/96   von=16
BA   48   CR       1/4   TR  5   CH  5   NT  B'          23/96   von=36
BA   48   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=38
BA   48   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=37
BA   48   CR       1/4   TR 10   CH 10   NT  F#--        23/96
BA   48   CR       1/2   TR  5   CH  5   NT  B           23/96   von=35
BA   48   CR       1/2   TR  6   CH  6   NT  B           23/96   von=37
BA   48   CR       1/2   TR 10   CH 10   NT  Bb--        23/96   von=37
BA   48   CR       1/2   TR 10   CH 10   NT  E--         23/96
BA   48   CR       1/2   TR 11   CH 11   NT  F#--        23/96   von=38
BA   48   CR       1/2   TR 11   CH 11   NT  B--         23/96
BA   48   CR       3/4   TR  5   CH  5   NT  B'          23/96
BA   48   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=36
BA   48   CR       3/4   TR  7   CH  7   NT  E           47/96   von=36
BA   48   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=37
BA   48   CR       3/4   TR  9   CH  9   NT  E           11/96   von=36
BA   48   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=36
BA   48   CR         1   TR  1   CH  1   NT  C#          47/96   von=42
BA   48   CR         1   TR  2   CH  2   NT  E-          47/96   von=44
BA   48   CR         1   TR  6   CH  6   NT  B           23/96   von=35
BA   48   CR         1   TR  9   CH  9   NT  E           11/96   von=35
BA   48   CR         1   TR 10   CH 10   NT  Eb--        23/96   von=35
BA   48   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=34
BA   48   CR     1+1/4   TR 10   CH 10   NT  E--         23/96   von=34
BA   48   CR     1+1/2   TR  1   CH  1   NT  B-          23/96   von=41
BA   48   CR     1+1/2   TR  2   CH  2   NT  E-          23/96   von=42
BA   48   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=33
BA   48   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=34
BA   48   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=33
BA   48   CR     1+3/4   TR  1   CH  1   NT  C#          23/96   von=40
BA   48   CR     1+3/4   TR  2   CH  2   NT  F#-         23/96   von=41
BA   48   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   48   CR     1+3/4   TR 10   CH 10   NT  B---        23/96   von=33
BA   48   CR         2   TR  1   CH  1   NT  D           47/96   von=39
BA   48   CR         2   TR  2   CH  2   NT  F#-         47/96   von=40
BA   48   CR         2   TR  5   CH  5   NT  B           23/96   von=31
BA   48   CR         2   TR 10   CH 10   NT  B---        23/96   von=32
BA   48   CR         2   TR 11   CH 11   NT  E--         23/96   von=33
BA   48   CR         2   TR 11   CH 11   NT  A--         23/96
BA   48   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=30
BA   48   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=31
BA   48   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=32
BA   48   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=31
BA   48   CR     2+1/2   TR  1   CH  1   NT  E           47/96   von=37
BA   48   CR     2+1/2   TR  2   CH  2   NT  G#-         47/96   von=38
BA   48   CR     2+1/2   TR  5   CH  5   NT  B           23/96   von=29
BA   48   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=30
BA   48   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=30
BA   48   CR     2+1/2   TR 10   CH 10   NT  E--         23/96   von=31
BA   48   CR     2+1/2   TR 11   CH 11   NT  E--         23/96   von=31
BA   48   CR     2+1/2   TR 11   CH 11   NT  A--         23/96
BA   48   CR     2+3/4   TR  5   CH  5   NT  B'          23/96   von=28
BA   48   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   48   CR     2+3/4   TR 10   CH 10   NT  B---        23/96   von=30
BA   48   CR         3   TR  1   CH  1   NT  C#          47/96   von=35
BA   48   CR         3   TR  2   CH  2   NT  A-          47/96   von=36
BA   48   CR         3   TR  6   CH  6   NT  B           23/96   von=29
BA   48   CR         3   TR  7   CH  7   NT  D           23/96   von=29
BA   48   CR         3   TR  8   CH  8   NT  A-          47/96   von=30
BA   48   CR         3   TR  9   CH  9   NT  D           11/96   von=29
BA   48   CR         3   TR 10   CH 10   NT  Eb--        23/96   von=29
BA   48   CR         3   TR 12   CH 12   NT  A---        95/96   von=30
BA   48   CR     3+1/4   TR  6   CH  6   NT  B'          23/96   von=28
BA   48   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=28
BA   48   CR     3+1/4   TR 10   CH 10   NT  E--         23/96   von=28
BA   48   CR     3+1/4   TR 10   CH 10   NT  G#--        23/96
BA   48   CR     3+1/2   TR  1   CH  1   NT  D           47/96   von=33
BA   48   CR     3+1/2   TR  2   CH  2   NT  B-          47/96   von=34
BA   48   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=27
BA   48   CR     3+1/2   TR  9   CH  9   NT  A-          11/96   von=27
BA   48   CR     3+1/2   TR 10   CH 10   NT  B---        23/96   von=27
BA   48   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=27
BA   48   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=26
BA   48   CR     3+3/4   TR 10   CH 10   NT  Bb--        23/96

BA   49   CR         0   TR  1   CH  1   NT  A-          71/96   von=27
BA   49   CR         0   TR  2   CH  2   NT  C#          95/96   von=32
BA   49   CR         0   TR  5   CH  5   NT  B           23/96   von=24
BA   49   CR         0   TR  7   CH  7   NT  B-          47/96   von=25
BA   49   CR         0   TR  9   CH  9   NT  B-          11/96
BA   49   CR         0   TR 10   CH 10   NT  B---        23/96   von=26
BA   49   CR         0   TR 11   CH 11   NT  G---        23/96   von=27
BA   49   CR         0   TR 11   CH 11   NT  G--         23/96
BA   49   CR       1/4   TR  5   CH  5   NT  B'          23/96
BA   49   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=26
BA   49   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=25
BA   49   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=25
BA   49   CR       1/2   TR  5   CH  5   NT  B           23/96   von=23
BA   49   CR       1/2   TR  6   CH  6   NT  B           23/96   von=24
BA   49   CR       1/2   TR 10   CH 10   NT  Bb--        23/96   von=24
BA   49   CR       1/2   TR 11   CH 11   NT  G---        23/96   von=25
BA   49   CR       1/2   TR 11   CH 11   NT  G--         23/96
BA   49   CR       3/4   TR  1   CH  1   NT  A-          71/96   von=22
BA   49   CR       3/4   TR  5   CH  5   NT  B'          23/96   von=22
BA   49   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=23
BA   49   CR       3/4   TR  7   CH  7   NT  E           47/96   von=23
BA   49   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=24
BA   49   CR       3/4   TR  9   CH  9   NT  E           11/96   von=23
BA   49   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=23
BA   49   CR         1   TR  2   CH  2   NT  C#          95/96   von=21
BA   49   CR         1   TR  6   CH  6   NT  B           23/96
BA   49   CR         1   TR  9   CH  9   NT  E           11/96   von=22
BA   49   CR         1   TR 10   CH 10   NT  Eb--        23/96
BA   49   CR         1   TR 10   CH 10   NT  E--         23/96
BA   49   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=22
BA   49   CR     1+1/2   TR  1   CH  1   NT  A-          71/96   von=13
BA   49   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=21
BA   49   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=22
BA   49   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=21
BA   49   CR     1+1/2   TR 10   CH 10   NT  G#--        23/96   von=21
BA   49   CR     1+3/4   TR  9   CH  9   NT  A           11/96   von=20
BA   49   CR     1+3/4   TR 10   CH 10   NT  F#--        23/96   von=20
BA   49   CR         2   TR  2   CH  2   NT  C#          95/96   von=9
BA   49   CR         2   TR  5   CH  5   NT  B           23/96   von=18
BA   49   CR         2   TR 10   CH 10   NT  F#--        23/96   von=19
BA   49   CR         2   TR 11   CH 11   NT  G---        23/96   von=20
BA   49   CR         2   TR 11   CH 11   NT  G--         23/96
BA   49   CR     2+1/4   TR  1   CH  1   NT  A-          71/96   von=7
BA   49   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=17
BA   49   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=18
BA   49   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=20
BA   49   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=18
BA   49   CR     2+1/4   TR 10   CH 10   NT  F#--        23/96
BA   49   CR     2+1/2   TR  5   CH  5   NT  B           23/96   von=16
BA   49   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=18
BA   49   CR     2+1/2   TR  9   CH  9   NT  A-          11/96
BA   49   CR     2+1/2   TR 11   CH 11   NT  G---        23/96   von=18
BA   49   CR     2+1/2   TR 11   CH 11   NT  G--         23/96
BA   49   CR     2+3/4   TR  5   CH  5   NT  B'          23/96
BA   49   CR     2+3/4   TR  6   CH  6   NT  B'          23/96   von=17
BA   49   CR     2+3/4   TR 10   CH 10   NT  F#--        23/96   von=17
BA   49   CR         3   TR  1   CH  1   NT  B-          23/96   von=19
BA   49   CR         3   TR  2   CH  2   NT  A-          23/96   von=19
